,0,1,2,3,4
4746,/reviews/albums/22906-chalice-hymnal/,Grails,Chalice Hymnal,2017,7.7
4747,/reviews/albums/22915-windy-city/,Alison Krauss,Windy City,2017,5.9
4748,/reviews/albums/22913-dirty-projectors/,Dirty Projectors,Dirty Projectors,2017,7.8
4749,/reviews/albums/22890-crystal-fairy/,Crystal Fairy,Crystal Fairy,2017,7.7
4750,/reviews/albums/22762-oz-waves-compiled-by-steele-bonus/,null -index error,Oz Waves: Compiled by Steele Bonus,2017,7.6
4751,/reviews/albums/22856-wild-pink/,Wild Pink,Wild Pink,2017,7.3
4752,/reviews/albums/22933-future/,Future,FUTURE,2017,7.3
4753,/reviews/albums/22911-hard-love/,Strand of Oaks,Hard Love,2017,6.5
4754,/reviews/albums/22912-freedom-highway/,Rhiannon Giddens,Freedom Highway,2017,7.6
4755,/reviews/albums/22875-saturday-night/,Tim Darcy,Saturday Night,2017,7.0
4756,/reviews/albums/22909-the-chief/,Jidenna,The Chief,2017,5.8
4757,/reviews/albums/22876-life-will-see-you-now/,Jens Lekman,Life Will See You Now,2017,8.0
4758,/reviews/albums/22894-ii/,Vermont,II,2017,6.8
4759,/reviews/albums/22904-her-too-ep/,SiR,Her Too EP,2017,7.6
4760,/reviews/albums/22888-bing-ruth-no-home-of-the-mind/,Bing & Ruth,No Home of the Mind,2017,8.2
4761,/reviews/albums/22886-occult-architecture-vol-1/,Moon Duo,Occult Architecture Vol. 1,2017,7.1
4762,/reviews/albums/22866-fabric-92/,Call Super,Fabric 92,2017,7.6
4763,/reviews/albums/22896-earthen-sea-an-act-of-love/,Earthen Sea,An Act of Love,2017,8.1
4764,/reviews/albums/22877-field-of-love/,Mozart’s Sister,Field of Love,2017,7.6
4765,/reviews/albums/22874-reassemblage/,Visible Cloaks,Reassemblage,2017,8.7
4766,/reviews/albums/22892-plata-o-plomo/,Fat Joe||Remy Ma,Plata O Plomo,2017,5.3
4767,/reviews/albums/22887-araya-ep/,Fatima Yamaha,Araya EP,2017,6.8
4768,/reviews/albums/22910-as-truth/,Amnesia Scanner,AS TRUTH,2017,8.0
4769,/reviews/albums/22905-trans/,Neil Young,Trans,1982,7.8
4770,/reviews/albums/22865-elwan/,Tinariwen,Elwan,2017,8.2
4771,/reviews/albums/22861-unfold/,The Necks,Unfold,2017,8.0
4772,/reviews/albums/22903-a-pink-sunset-for-no-one/,Noveller,A Pink Sunset For No One,2017,6.5
4773,/reviews/albums/22846-soul-sick/,Sallie Ford,Soul Sick,2017,7.1
4774,/reviews/albums/22932-the-painters-ep/,Animal Collective,<i>The Painters</i> EP,2017,6.1
4775,/reviews/albums/22902-created-in-the-image-of-suffering/,King Woman,Created in the Image of Suffering,2017,8.2
4776,/reviews/albums/22811-selectors-002/,Young Marco,Selectors,2017,7.9
4777,/reviews/albums/22862-alice/,Meatbodies,Alice,2017,6.3
4778,/reviews/albums/22899-accelerator/,Paul White,Accelerator,2017,6.9
4779,/reviews/albums/22901-now-that-the-light-is-fading/,Maggie Rogers,Now That the Light Is Fading,2017,6.5
4780,/reviews/albums/22848-daylight-ghosts/,Craig Taborn,Daylight Ghosts,2017,8.2
4781,/reviews/albums/22863-heba/,Lowly,Heba,2017,7.8
4782,/reviews/albums/22860-prisoner/,Ryan Adams,Prisoner,2017,6.2
4783,/reviews/albums/22852-wildly-idle-humble-before-the-void/,Hand Habits,Wildly Idle (Humble Before the Void),2017,7.6
4784,/reviews/albums/22859-being-you-is-great-i-wish-i-could-be-you-more-often/,Quelle Chris,"Being You Is Great, I Wish I Could Be You More Often",2017,7.6
4785,/reviews/albums/22900-undying-color/,Mind Over Mirrors,Undying Color,2017,6.8
4786,/reviews/albums/22882-drogas-light/,Lupe Fiasco,DROGAS Light,2017,7.4
4787,/reviews/albums/22742-studio-one-rocksteady-2-the-soul-of-young-jamaica/,null -index error,Studio One Rocksteady 2: The Soul of Young Jamaica,2017,8.4
4788,/reviews/albums/22867-terrible-human-beings/,The Orwells,Terrible Human Beings,2017,5.8
4789,/reviews/albums/22897-drip-mental/,Fire-Toolz,Drip Mental,2017,6.7
4790,/reviews/albums/22881-celebrate-ornette/,Ornette Coleman,Celebrate Ornette,2017,8.1
4791,/reviews/albums/22869-lifestyles-of-the-laptop-cafe/,The Other People Place,Lifestyles of the Laptop Café,2017,8.8
4792,/reviews/albums/22885-memories-are-now/,Jesca Hoop,Memories Are Now,2017,7.3
4793,/reviews/albums/22798-africa-airways-three-the-afro-psych-excursion-1972-1984/,null -index error,Africa Airways Three: The Afro-Psych Excursion 1972-1984,2017,7.8
4794,/reviews/albums/22870-bad-timing/,Jim O’Rourke,Bad Timing,1997,9.1
4795,/reviews/albums/22849-auto-reverse/,Le Car,Auto-Reverse,2017,6.8
4796,/reviews/albums/22786-messes/,Stef Chura,Messes,2017,7.2
4797,/reviews/albums/22871-blue/,Communions,Blue,2017,6.5
4798,/reviews/albums/22884-its-good-to-be-differ-ent/,Differ-Ent,It's Good to Be Differ-Ent,2017,6.5
4799,/reviews/albums/22842-snowdonia/,Surfer Blood,Snowdonia,2017,6.9
4800,/reviews/albums/22868-bye-bye-berta/,Palberta,Bye Bye Berta,2017,7.7
4801,/reviews/albums/22855-uptown/,Trevor de Brauw,Uptown,2017,7.3
4802,/reviews/albums/22857-obsidian-arc/,Pillorian,Obsidian Arc,2017,6.8
4803,/reviews/albums/22898-big-sean-i-decided/,Big Sean,I Decided.,2017,6.3
4804,/reviews/albums/22839-little-fictions/,Elbow,Little Fictions,2017,7.1
4805,/reviews/albums/22883-the-drum-chord-theory/,Matt Martians,The Drum Chord Theory,2017,6.0
4806,/reviews/albums/22837-borders/,Emptyset,Borders,2017,7.4
4807,/reviews/albums/22836-fin/,Syd,Fin,2017,8.1
4808,/reviews/albums/22844-after-the-party/,The Menzingers,After the Party,2017,6.5
4809,/reviews/albums/22864-themes-for-dying-earth/,Teen Daze,Themes for Dying Earth,2017,7.5
4810,/reviews/albums/22872-life-livin-it/,Sinkane,Life & Livin’ It,2017,7.3
4811,/reviews/albums/22854-perishable-tactics/,Carsten Jost,Perishable Tactics,2017,7.0
4812,/reviews/albums/22845-t2-trainspotting-the-original-motion-picture-soundtrack/,null -index error,T2 Trainspotting Soundtrack,2017,7.5
4813,/reviews/albums/22830-microclimate/,Porcelain Raft,Microclimate,2017,6.7
4814,/reviews/albums/22853-backlash/,Black Joe Lewis & the Honeybears,Backlash,2017,6.0
4815,/reviews/albums/22847-piano-song/,Matthew Shipp Trio,Piano Song Trio,2017,7.2
4816,/reviews/albums/22807-phobiza-noite-vol-2/,RAMZi,"Phobiza ""Noite"" Vol. 2",2017,7.6
4817,/reviews/albums/22743-not-even-happiness/,Julie Byrne,Not Even Happiness,2017,8.3
4818,/reviews/albums/22843-mega-bog-happy-together/,Mega Bog,Happy Together,2017,7.4
4819,/reviews/albums/22792-the-universe-and-me/,Tobin Sprout,The Universe and Me,2017,6.7
4820,/reviews/albums/22802-the-yunahon-mixtape/,Oso Oso,The Yunahon Mixtape,2017,7.8
4821,/reviews/albums/22840-funeral-doom-spiritual/,M. Lamar||Hunter Hunt-Hendrix,Funeral Doom Spiritual,2017,7.7
4822,/reviews/albums/22835-homogenic/,Björk,Homogenic,1997,10.0
4823,/reviews/albums/22873-new-gen/,null -index error,New Gen,2017,7.9
4824,/reviews/albums/22879-fake-famous/,Mozzy,Fake Famous,2017,7.1
4825,/reviews/albums/22850-crossover-ministry/,Iron Reagan,Crossover Ministry!,2017,6.7
4826,/reviews/albums/22841-bone-music/,"Neill Von Tally||The Last Artful, Dodgr",Bone Music,2017,7.2
4827,/reviews/albums/22831-process/,Sampha,Process,2017,8.6
4828,/reviews/albums/22785-tourist-in-this-town/,Allison Crutchfield,Tourist in This Town,2017,7.8
4829,/reviews/albums/22838-fresh-air/,Homeshake,Fresh Air,2017,7.3
4830,/reviews/albums/22790-land-of-look-behind/,K. Leimer,Land of Look Behind,2017,8.2
4831,/reviews/albums/22782-sleater-kinney-live-in-paris/,Sleater-Kinney,Sleater-Kinney: Live in Paris,2017,8.3
4832,/reviews/albums/22803-1982-4-piece-demo/,Strawberry Switchblade,1982 4-Piece Demo,2017,7.0
4833,/reviews/albums/22812-stellular/,Rose Elinor Dougall,Stellular,2017,7.2
4834,/reviews/albums/22828-live/,BANANA,Live,2017,6.6
4835,/reviews/albums/22740-nothing-feels-natural/,Priests,Nothing Feels Natural,2017,8.5
4836,/reviews/albums/22779-night-bully-ep/,Urochromes,Night Bully EP,2017,7.8
4837,/reviews/albums/22829-ashesaxis/,Cuddle Magic,Ashes/Axis,2017,7.3
4838,/reviews/albums/22773-performance/,Age Coin,Performance,2017,6.3
4839,/reviews/albums/22777-culture/,Migos,Culture,2017,8.1
4840,/reviews/albums/22815-godfather/,Wiley,Godfather,2017,7.4
4841,/reviews/albums/22833-sensate-silk/,null -index error,Sensate Silk,2017,7.8
4842,/reviews/albums/22825-dog/,Los Lichis,Dog,2017,8.0
4843,/reviews/albums/22832-the-world-is-a-loud-place/,Landlady,The World Is a Loud Place,2017,7.6
4844,/reviews/albums/22794-sweetsexysavage/,Kehlani,SweetSexySavage,2017,7.0
4845,/reviews/albums/22822-drawing-the-target-around-the-arrow/,CEP,Drawing the Target Around the Arrow,2017,7.0
4846,/reviews/albums/22783-three-worlds-music-from-woolf-works/,Max Richter,Three Worlds: Music From Woolf Works,2017,7.4
4847,/reviews/albums/22709-pure-beyond-reproach/,Egyptrixx,"Pure, Beyond Reproach",2017,6.7
4848,/reviews/albums/22757-dreamy-harbor/,null -index error,Dreamy Harbor,2017,7.2
4849,/reviews/albums/22753-behaviour/,Pet Shop Boys,Behaviour,1990,8.5
4850,/reviews/albums/22834-open-soul/,Tomorrow's People,Open Soul,2017,6.8
4851,/reviews/albums/22826-this-is-steve/,Delicate Steve,This Is Steve,2017,7.3
4852,/reviews/albums/22780-p-h-a-r-o-a-h/,Jansport J,p h a r a o h,2017,7.6
4853,/reviews/albums/22824-sports/,Fufanu,Sports,2017,7.3
4854,/reviews/albums/22810-myths-002-ep/,Ariel Pink||Weyes Blood,Myths 002 EP,2017,6.6
4855,/reviews/albums/22823-elsewhere/,Pinegrove,Elsewhere,2017,7.5
4856,/reviews/albums/22800-chill-dummy/,P.O.S,"Chill, dummy",2017,7.4
4857,/reviews/albums/22808-the-world-is-yours/,Jefe,The World Is Yours,2017,6.9
4858,/reviews/albums/22799-life-without-sound/,Cloud Nothings,Life Without Sound,2017,7.0
4859,/reviews/albums/22821-hey-mr-ferryman/,Mark Eitzel,Hey Mr Ferryman,2017,8.1
4860,/reviews/albums/22744-voyager/,Vitalic,Voyager,2017,5.4
4861,/reviews/albums/22818-buscabulla-ep-ii/,Buscabulla,EP II,2017,7.5
4862,/reviews/albums/22819-ty-segall/,Ty Segall,Ty Segall,2017,8.0
4863,/reviews/albums/22816-big-trouble-little-jupiter/,Kodie Shane,Big Trouble Little Jupiter,2017,7.1
4864,/reviews/albums/22793-brokenlegged/,Sinai Vessel,Brokenlegged,2017,7.7
4865,/reviews/albums/22775-cherry-glazerr-apocalipstick/,Cherry Glazerr,Apocalipstick,2017,7.4
4866,/reviews/albums/22778-near-to-the-wild-heart-of-life/,Japandroids,Near to the Wild Heart of Life,2017,7.1
4867,/reviews/albums/22736-dj-kicks/,Matthew Dear,DJ-Kicks,2017,7.4
4868,/reviews/albums/22805-rune-husk-ep/,Of Montreal,Rune Husk EP,2017,5.4
4869,/reviews/albums/22813-year-in-2016/,Trouble,Year in 2016,2017,6.9
4870,/reviews/albums/22756-reverse/,Richard Pinhas,Reverse,2017,7.2
4871,/reviews/albums/22814-anticipation-3/,Trey Songz,Anticipation 3,2017,7.3
4872,/reviews/albums/22791-gods-of-violence/,Kreator,Gods of Violence,2017,6.2
4873,/reviews/albums/22820-three-stripes/,Bell Biv Devoe,Three Stripes,2017,5.5
4874,/reviews/albums/22809-gttm-goin-thru-the-motions/,PnB Rock,GTTM: Goin Thru the Motions,2017,6.6
4875,/reviews/albums/22754-i-aint-marching-anymore/,Phil Ochs,I Ain’t Marching Anymore,1965,8.5
4876,/reviews/albums/22796-future-politics/,Austra,Future Politics,2017,7.4
4877,/reviews/albums/22806-real-ting/,Stefflon Don,Real Ting,2017,6.0
4878,/reviews/albums/22804-themes/,Naaahhh,Themes EP,2017,6.2
4879,/reviews/albums/22749-sferic-ghost-transmits/,Shackleton||Vengeance Tenfold,Sferic Ghost Transmits,2017,8.0
4880,/reviews/albums/22787-twin-peaks-fire-walk-with-me-ost/,Angelo Badalamenti,Twin Peaks: Fire Walk With Me OST,2017,8.4
4881,/reviews/albums/22797-i-said-no-doctors/,null -index error,I Said No Doctors!,2017,6.2
4882,/reviews/albums/22801-lonely-planet/,Tornado Wallace,Lonely Planet,2017,7.2
4883,/reviews/albums/22768-jardin/,Gabriel Garzón-Montano,Jardín,2017,7.4
4884,/reviews/albums/22733-the-grateful-dead-50th-anniversary-deluxe-edition/,Grateful Dead,The Grateful Dead: 50th Anniversary Deluxe Edition,2017,6.9
4885,/reviews/albums/22776-trust-me-ep/,Mr. Tophat,Trust Me EP,2017,7.1
4886,/reviews/albums/22766-anything-could-happen/,Bash & Pop,Anything Could Happen,2017,7.0
4887,/reviews/albums/22795-botany-raw-light-ii/,Botany,Raw Light II,2017,6.9
4888,/reviews/albums/22769-oczy-mlody/,The Flaming Lips,Oczy Mlody,2017,6.2
4889,/reviews/albums/22750-music-to-draw-to-satellite/,Kid Koala||Emiliana Torrini,Music to Draw to: Satellite,2017,6.3
4890,/reviews/albums/22732-love-if-possible/,Shintaro Sakamoto,Love If Possible,2017,7.8
4891,/reviews/albums/22784-foxhole/,The Proper Ornaments,Foxhole,2017,7.4
4892,/reviews/albums/22760-compilation-lp/,Sheer Mag,Compilation LP,2017,8.3
4893,/reviews/albums/22734-hes-got-the-whole-this-land-is-your-land-in-his-hands/,Joan of Arc,He's Got the Whole This Land Is Your Land in His Hands,2017,3.8
4894,/reviews/albums/22739-changer/,Fred Thomas,Changer,2017,7.1
4895,/reviews/albums/22741-luck-man/,Tim Cohen,Luck Man,2017,6.5
4896,/reviews/albums/22752-scenes-of-the-tourist/,Wharfer,Scenes of the Tourist,2017,6.7
4897,/reviews/albums/22755-hang/,Foxygen,Hang,2017,7.0
4898,/reviews/albums/22730-dear-nora-mountain-rock/,Dear Nora,Mountain Rock,2017,8.3
4899,/reviews/albums/22737-wake-in-fright/,Uniform,Wake in Fright,2017,8.0
4900,/reviews/albums/22770-hear-the-lions-roar/,Half Japanese,Hear the Lions Roar,2017,6.9
4901,/reviews/albums/22316-germfree-adolescents/,X-Ray Spex,Germfree Adolescents,1978,10.0
4902,/reviews/albums/22765-live-meadowbrook-rochester-michigan-12th-september-1971/,Funkadelic,"Live - Meadowbrook, Rochester, Michigan - 12th September 1971",2017,8.0
4903,/reviews/albums/22710-migration/,Bonobo,Migration,2017,7.3
4904,/reviews/albums/22735-50/,Michael Chapman,50,2017,7.7
4905,/reviews/albums/22748-machine-messiah/,Sepultura,Machine Messiah,2017,6.2
4906,/reviews/albums/22738-a-shadow-in-time/,William Basinski,A Shadow in Time,2017,7.9
4907,/reviews/albums/22764-two-zero-one-seven/,Chief Keef,Two Zero One Seven,2017,7.3
4908,/reviews/albums/22789-tory-lanez-chixtape-4-the-new-toronto-2/,Tory Lanez,Chixtape 4,2017,4.5
4909,/reviews/albums/22767-brothers/,Suicideyear||Outthepound,Brothers,2017,6.8
4910,/reviews/albums/22727-i-see-you/,The xx,I See You,2017,8.4
4911,/reviews/albums/22771-gentlewoman-ruby-man/,Flo Morrissey||Matthew E. White,"Gentlewoman, Ruby Man",2017,6.4
4912,/reviews/albums/22759-afi-the-blood-album/,AFI,AFI (The Blood Album),2017,5.0
4913,/reviews/albums/22731-iris-ost/,A Winged Victory for the Sullen,Iris OST,2017,5.9
4914,/reviews/albums/22746-the-fragile-2017-definitive-edition-the-fragile-deviations-1/,Nine Inch Nails,The Fragile (2017 Definitive Edition),2017,8.7
4915,/reviews/albums/22761-white-friday-cm9/,Yo Gotti,White Friday (CM9),2016,6.8
4916,/reviews/albums/22763-9t-antiope-of-murk-and-shallow-water-ep/,9T Antiope,Of Murk and Shallow Water EP,2017,7.8
4917,/reviews/albums/22716-as-was/,Black Anvil,As Was,2017,7.5
4918,/reviews/albums/22729-doing-it-in-lagos-boogie-pop-disco-in-1980s-nigeria/,null -index error,"Doing It in Lagos: Boogie, Pop & Disco in 1980s Nigeria",2016,8.5
4919,/reviews/albums/22751-the-natural/,Kool A.D.,The Natural,2016,6.7
4920,/reviews/albums/22747-helices-ep/,Superfície,Hélices EP,2017,7.6
4921,/reviews/albums/22726-duo-dcwm-2013/,Anthony Braxton||Miya Masaoka,Duo (DCWM) 2013,2016,7.3
4922,/reviews/albums/22723-us-or-else-letter-to-the-system/,T.I.,Us or Else: Letter to the System,2016,7.0
4923,/reviews/albums/22728-cockfighters-ep/,Chavez,Cockfighters EP,2017,7.2
4924,/reviews/albums/22717-forever/,Code Orange,Forever,2017,7.5
4925,/reviews/albums/22758-strictly-4-my-fans/,G Herbo,Strictly 4 My Fans,2016,7.5
4926,/reviews/albums/22703-mezzanine/,Massive Attack,Mezzanine,1998,9.3
4927,/reviews/albums/22721-prelapsarian/,Krallice,Prelapsarian,2016,7.9
4928,/reviews/albums/22659-all-of-them-naturals/,Uranium Club,All of Them Naturals,2016,7.3
4929,/reviews/albums/22661-first-songs/,Kleenex||LiLiPUT,First Songs,2016,9.0
4930,/reviews/albums/22725-new-start/,Taso,New Start,2016,8.1
4931,/reviews/albums/22722-insecure-music-from-the-hbo-original-series/,null -index error,Insecure (Music From the HBO Original Series),2016,7.4
4932,/reviews/albums/22704-little-simz-stillness-in-wonderland/,Little Simz,Stillness in Wonderland,2016,7.1
4933,/reviews/albums/22694-tehillim/,Yotam Avni,Tehillim,2016,7.0
4934,/reviews/albums/22714-reflection/,Brian Eno,Reflection,2017,7.7
4935,/reviews/albums/22724-filthy-america-its-beautiful/,The Lox,Filthy America… It’s Beautiful,2016,5.3
4936,/reviews/albums/22715-clear-soundsperfetta/,Harry Bertoia,Clear Sounds/Perfetta,2016,8.0
4937,/reviews/albums/22745-run-the-jewels-3/,Run the Jewels,Run the Jewels 3,2016,8.6
4938,/reviews/albums/22700-nadir/,Steven Warwick,Nadir,2016,7.6
4939,/reviews/albums/22720-december-99th/,Yasiin Bey,December 99th,2016,3.5
4940,/reviews/albums/22699-dont-smoke-rock/,Smoke DZA||Pete Rock,Don’t Smoke Rock,2016,7.4
4941,/reviews/albums/22665-punk45-les-punks-the-french-connection-the-first-wave-of-french-punk-1977-80/,null -index error,Punk45: Les Punks: The French Connection (The First Wave of French Punk 1977-80),2016,6.6
4942,/reviews/albums/22666-brnshj-puncak/,Senyawa,Brønshøj (Puncak),2016,7.4
4943,/reviews/albums/22719-merry-christmas-lil-mama/,Chance the Rapper||Jeremih,Merry Christmas Lil’ Mama,2016,8.1
4944,/reviews/albums/22667-effectual/,Jamire Williams,///// Effectual,2016,7.2
4945,/reviews/albums/22691-love-you-to-death/,The-Dream,Love You to Death,2016,7.0
4946,/reviews/albums/22702-what-graceless-dawn/,Worm Ouroboros,What Graceless Dawn,2016,7.5
4947,/reviews/albums/22718-not-the-actual-events-ep/,Nine Inch Nails,Not the Actual Events EP,2016,6.3
4948,/reviews/albums/22706-holy-science/,Elder Ones,Holy Science,2016,7.8
4949,/reviews/albums/22695-early-tapes-1996-1998/,The Microphones,"EARLY TAPES, 1996-1998",2016,6.5
4950,/reviews/albums/22713-the-wasp-factory/,Ben Frost,The Wasp Factory,2016,7.3
4951,/reviews/albums/22705-a-very-kacey-christmas/,Kacey Musgraves,A Very Kacey Christmas,2016,6.8
4952,/reviews/albums/22532-turn-into/,Jay Som,Turn Into,2016,8.2
4953,/reviews/albums/22701-traditional-music-of-notional-species-vol-ii/,Rashad Becker,Traditional Music of Notional Species Vol. II,2016,6.8
4954,/reviews/albums/22707-swiss-radio-days-vol-41-zurich-1961/,Ray Charles,Swiss Radio Days Vol. 41 - Zurich 1961,2016,9.0
4955,/reviews/albums/22708-do-what-thou-wilt/,Ab-Soul,Do What Thou Wilt.,2016,4.4
4956,/reviews/albums/22559-the-great-southern-trendkill-20th-anniversary-edition/,Pantera,The Great Southern Trendkill,2016,7.7
4957,/reviews/albums/22692-the-return-of-east-atlanta-santa/,Gucci Mane,The Return of East Atlanta Santa,2016,7.6
4958,/reviews/albums/22677-jackie-ost/,Mica Levi,Jackie OST,2016,7.1
4959,/reviews/albums/22469-passion-pain-demon-slayin/,Kid Cudi,"Passion, Pain & Demon Slayin’",2016,6.7
4960,/reviews/albums/22711-sammus-pieces-in-space/,Sammus,Pieces in Space,2016,7.2
4961,/reviews/albums/22678-fireplace-thenottheotherside/,Hodgy,Fireplace: TheNotTheOtherSide,2016,5.0
4962,/reviews/albums/22664-slight-freedom/,Jeff Parker,Slight Freedom,2016,8.0
4963,/reviews/albums/22685-in-the-loop-a-decade-of-remixes/,A-Trak,In the Loop: A Decade of Remixes,2016,6.4
4964,/reviews/albums/22690-heart-song/,Jess Williamson,Heart Song,2016,7.7
4965,/reviews/albums/22689-american-boyfriend-a-suburban-love-story/,Kevin Abstract,American Boyfriend: A Suburban Love Story,2016,6.4
4966,/reviews/albums/22697-throat/,ADR,Throat,2016,7.1
4967,/reviews/albums/22681-w2016album/,deadmau5,W:/2016ALBUM/,2016,5.9
4968,/reviews/albums/22698-oh-no-no-no-remixes-ep/,Jessy Lanza,Oh No No No Remixes EP,2016,6.5
4969,/reviews/albums/22684-grunewald/,Peter Broderick,Grunewald,2016,6.7
4970,/reviews/albums/22693-chronology/,Qasim Naqvi,Chronology,2016,7.5
4971,/reviews/albums/22686-stoney/,Post Malone,Stoney,2016,4.5
4972,/reviews/albums/22643-bob-dylan-the-1966-live-recordings/,Bob Dylan,Bob Dylan: The 1966 Live Recordings,2016,9.3
4973,/reviews/albums/22640-melo-de-melo-ep/,Ricardo Villalobos||Umho,Melo De Melo EP,2016,7.0
4974,/reviews/albums/22688-equality-now-ep/,Peder Mannerfelt,Equality Now EP,2016,7.1
4975,/reviews/albums/22696-4-your-eyez-only/,J. Cole,4 Your Eyez Only,2016,6.7
4976,/reviews/albums/22663-the-early-years-1965-1972/,Pink Floyd,The Early Years 1965-1972,2016,8.8
4977,/reviews/albums/22687-skin-companion-ep-i/,Flume,Skin Companion EP I,2016,6.6
4978,/reviews/albums/22662-hologram-imparatorlugu/,Gaye Su Akyol,Hologram İmparatorluğu,2016,7.4
4979,/reviews/albums/22317-sketches-for-my-sweetheart-the-drunk/,Jeff Buckley,Sketches For My Sweetheart The Drunk,1998,8.0
4980,/reviews/albums/22673-the-hamilton-mixtape/,null -index error,The Hamilton Mixtape,2016,4.8
4981,/reviews/albums/22655-bucket-list-project/,Saba,Bucket List Project,2016,7.0
4982,/reviews/albums/22593-bobo-yeye-belle-epoque-in-upper-volta/,null -index error,Bobo Yéyé: Belle Époque in Upper Volta,2016,8.4
4983,/reviews/albums/22627-welcome-to-sideways/,Simian Mobile Disco,Welcome To Sideways,2016,6.8
4984,/reviews/albums/22555-gas-box/,GAS,BOX,2016,9.5
4985,/reviews/albums/22682-zero-gravity-ep/,Kodie Shane,Zero Gravity EP,2016,7.8
4986,/reviews/albums/22679-africa-express-presents-the-orchestra-of-syrian-musicians-guests/,The Orchestra of Syrian Musicians,Africa Express Presents... The Orchestra of Syrian Musicians & Guests,2016,8.0
4987,/reviews/albums/22657-blessed-initiative/,Blessed Initiative,Blessed Initiative,2016,7.5
4988,/reviews/albums/22654-peace-trail/,Neil Young,Peace Trail,2016,6.7
4989,/reviews/albums/22631-badmotorfinger/,Soundgarden,Badmotorfinger,2016,8.3
4990,/reviews/albums/22683-relationships/,Nick Hook,Relationships,2016,7.0
4991,/reviews/albums/22635-der-klang-der-offenbarung-des-gottlichen/,Kjartan Sveinsson,Der Klang der Offenbarung des Göttlichen,2016,7.8
4992,/reviews/albums/22653-blue-lonesome/,The Rolling Stones,Blue & Lonesome,2016,6.9
4993,/reviews/albums/22672-1017-vs-the-world/,Gucci Mane||Lil Uzi Vert,1017 vs. The World,2016,6.8
4994,/reviews/albums/22536-how-to-disappear-in-america/,Young Male,How to Disappear in America,2016,7.4
4995,/reviews/albums/22676-harlequin/,Alex Izenberg,Harlequin,2016,6.3
4996,/reviews/albums/22671-awaken-my-love/,Childish Gambino,"“Awaken, My Love!”",2016,7.2
4997,/reviews/albums/22675-zoovier/,Fetty Wap,Zoovier,2016,6.4
4998,/reviews/albums/22680-the-weight-of-these-wings/,Miranda Lambert,The Weight of These Wings,2016,7.8
4999,/reviews/albums/22641-love-and-noir/,Denitia and Sene,love and noir.,2016,6.6
5000,/reviews/albums/22645-darkness-and-light/,John Legend,Darkness and Light,2016,7.0
5001,/reviews/albums/22393-unfinished-music-no-1-two-virgins-unfinished-music-no-2-life-with-the-lions-yoko-ono-plastic-ono-band/,Yoko Ono||John Lennon,Unfinished Music No. 1: Two Virgins,2016,6.8
5002,/reviews/albums/22660-coldcut-only-heaven/,Coldcut,Only Heaven,2016,5.2
5003,/reviews/albums/22553-let-it-be-you/,Joan as Police Woman||Benjamin Lazar Davis,Let It Be You,2016,6.9
5004,/reviews/albums/22626-the-devil-and-god-are-raging-inside-me/,Brand New,The Devil and God Are Raging Inside of Me,2006,8.5
5005,/reviews/albums/22639-sun-ra-singles/,Sun Ra,Singles,2016,8.7
5006,/reviews/albums/22658-haxan/,Dungen,Häxan,2016,6.9
5007,/reviews/albums/22638-remain-calm/,Mica Levi||Oliver Coates,Remain Calm,2016,7.7
5008,/reviews/albums/22656-broken-knowz/,Jay Daniel,Broken Knowz,2016,7.5
5009,/reviews/albums/22669-out-of-time/,R.E.M.,Out of Time,2016,8.4
5010,/reviews/albums/22634-24k-magic/,Bruno Mars,24K Magic,2016,6.2
5011,/reviews/albums/22632-keita-sano/,Keita Sano,Keita Sano,2016,7.4
5012,/reviews/albums/22652-amore-per-tutti/,Tredici Bacci,Amore Per Tutti,2016,7.0
5013,/reviews/albums/22674-young-death-nightmarket/,Burial,YOUNG DEATH / NIGHTMARKET,2016,6.9
5014,/reviews/albums/22670-red-friday/,YG,Red Friday,2016,7.2
5015,/reviews/albums/22646-abendrot/,You Blew It!,Abendrot,2016,7.2
5016,/reviews/albums/22535-suzanne-kraft-what-you-get-for-being-young/,Suzanne Kraft,What You Get for Being Young,2016,8.0
5017,/reviews/albums/22668-starboy/,The Weeknd,Starboy,2016,6.7
5018,/reviews/albums/22650-pc-music-vol-2/,null -index error,"PC Music, Volume 2",2016,6.2
5019,/reviews/albums/22651-mystery-cove/,Monster Rally,Mystery Cove,2016,6.5
5020,/reviews/albums/22596-six-pianos-keyboard-study-1/,Steve Reich||Terry Riley,Six Pianos / Keyboard Study #1,2016,7.2
5021,/reviews/albums/22644-woman/,Justice,Woman,2016,5.2
5022,/reviews/albums/22649-wonderland/,Demdike Stare,Wonderland,2016,8.2
5023,/reviews/albums/22583-defy-a-thing-to-be/,Bully Fae,Defy a Thing to Be,2016,6.5
5024,/reviews/albums/22595-la-heartbreak/,Rainbow Arabia,L.A. Heartbreak,2016,6.5
5025,/reviews/albums/22467-before-the-dawn/,Kate Bush,Before the Dawn,2016,8.5
5026,/reviews/albums/22613-the-d-boy-diary-books-1-2/,E-40,The D-Boy Diary Books 1 & 2,2016,6.8
5027,/reviews/albums/22620-on-behalf-of-nature/,Meredith Monk,On Behalf of Nature,2016,8.1
5028,/reviews/albums/22633-pavo-pavo-young-narrator-in-the-breakers/,Pavo Pavo,Young Narrator in the Breakers,2016,7.2
5029,/reviews/albums/22597-via-app-sixth-stitch/,Via App,Sixth Stitch,2016,7.4
