pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
804,/reviews/albums/jeff-rosenstock-no-dream/,Jeff Rosenstock,NO DREAM,2020,8,
805,/reviews/albums/woods-strange-to-explain/,Woods,Strange To Explain,2020,7.5,
806,/reviews/albums/nidia-nao-fales-nela-que-a-mentes/,Nídia,Não Fales Nela Que A Mentes,2020,6.7,
807,/reviews/albums/wares-survival/,Wares,Survival,2020,7.7,
808,/reviews/albums/india-jordan-for-you/,India Jordan,For You,2020,8,
809,/reviews/albums/bill-nace-both/,Bill Nace,Both,2020,7.9,
810,/reviews/albums/nathan-micay-the-world-im-going-to-hell-for/,Nathan Micay,The World I’m Going to Hell For,2020,7.6,
811,/reviews/albums/talsounds-acquiesce/,TALsounds,Acquiesce,2020,7.6,
812,/reviews/albums/elliott-smith-elliott-smith/,Elliott Smith,Elliott Smith,1995,9.5,
813,/reviews/albums/future-high-off-life/,Future,High Off Life,2020,7.1,
814,/reviews/albums/mxxwll-sheeesh/,MXXWLL,Sheeesh,2020,6.7,
815,/reviews/albums/retirement-party-runaway-dog/,Retirement Party,Runaway Dog,2020,6.9,
816,/reviews/albums/the-1975-notes-on-a-conditional-form/,The 1975,Notes on a Conditional Form,2020,8,
817,/reviews/albums/aksak-maboul-figures/,Aksak Maboul,Figures,2020,7.2,
818,/reviews/albums/katie-von-schleicher-consummation/,Katie Von Schleicher,Consummation,2020,7.4,
819,/reviews/albums/golden-retriever-chuck-johnson-rain-shadow/,Golden Retriever||Chuck Johnson,Rain Shadow,2020,7,
820,/reviews/albums/moby-all-visible-objects/,Moby,All Visible Objects,2020,5.8,
821,/reviews/albums/polo-g-the-goat/,Polo G,The Goat,2020,7.7,
822,/reviews/albums/dijon-how-do-you-feel-about-getting-married/,Dijon,How Do You Feel About Getting Married?,2020,6.5,
823,/reviews/albums/yung-lean-starz/,Yung Lean,Starz,2020,5.5,
824,/reviews/albums/kaitlyn-aurelia-smith-the-mosaic-of-transformation/,Kaitlyn Aurelia Smith,The Mosaic of Transformation,2020,7.2,
825,/reviews/albums/tall-juan-atlantico/,Tall Juan,Atlantico,2020,7.2,
826,/reviews/albums/sleaford-mods-all-that-glue/,Sleaford Mods,All That Glue,2020,8,
827,/reviews/albums/arthur-hair-of-the-dog/,ARTHUR,Hair of the Dog,2020,7.4,
828,/reviews/albums/charli-xcx-how-im-feeling-now/,Charli XCX,how i’m feeling now,2020,7.7,
829,/reviews/albums/kamasi-washington-becoming-music-from-the-netflix-original-documentary/,Kamasi Washington,Becoming (Music From the Netflix Original Documentary),2020,6.9,
830,/reviews/albums/the-magnetic-fields-quickies/,The Magnetic Fields,Quickies,2020,7.3,
831,/reviews/albums/infant-island-beneath/,Infant Island,Beneath,2020,7.9,
832,/reviews/albums/perfume-genius-set-my-heart-on-fire-immediately/,Perfume Genius,Set My Heart On Fire Immediately,2020,9,
833,/reviews/albums/nick-hakim-will-this-make-me-good/,Nick Hakim,WILL THIS MAKE ME GOOD,2020,6,
834,/reviews/albums/im-glad-its-you-every-sun-every-moon/,I'm Glad It's You,"Every Sun, Every Moon",2020,7.4,
835,/reviews/albums/jim-white-marisa-anderson-the-quickening/,Jim White||Marisa Anderson,The Quickening,2020,7.8,
836,/reviews/albums/the-human-league-dare/,The Human League,Dare,1981,9.1,
837,/reviews/albums/bad-bunny-las-que-no-iban-a-salir/,Bad Bunny,LAS QUE NO IBAN A SALIR,2020,7.2,
838,/reviews/albums/jess-williamson-sorceress/,Jess Williamson,Sorceress,2020,7,
839,/reviews/albums/bishop-nehru-nehruvia-my-disregarded-thoughts/,Bishop Nehru,Nehruvia: My Disregarded Thoughts,2020,4.4,
840,/reviews/albums/moses-sumney-grae/,Moses Sumney,græ,2020,8.6,
841,/reviews/albums/sheff-g-one-and-only/,Sheff G,One and Only,2020,7.3,
842,/reviews/albums/lil-tjay-state-of-emergency/,Lil Tjay,State Of Emergency,2020,6.7,
843,/reviews/albums/josey-rebelle-josey-in-space/,Josey Rebelle,Josey in Space,2020,7.8,
844,/reviews/albums/jason-isbell-and-the-400-unit-reunions/,Jason Isbell and the 400 Unit,Reunions,2020,7.8,
845,/reviews/albums/elysia-crampton-orcorara-2010/,Elysia Crampton,ORCORARA 2010,2020,7.7,
846,/reviews/albums/lil-durk-just-cause-yall-waited-2/,Lil Durk,Just Cause Y'all Waited 2,2020,7.3,
847,/reviews/albums/nav-good-intentions/,Nav,Good Intentions,2020,5.8,
848,/reviews/albums/ka-descendants-of-cain/,Ka,Descendants of Cain,2020,8.1,
849,/reviews/albums/chris-brown-young-thug-slimeandb/,Chris Brown||Young Thug,Slime & B,2020,5,
850,/reviews/albums/little-simz-drop-6-ep/,Little Simz,Drop 6 EP,2020,7.7,
851,/reviews/albums/auscultation-iii/,Auscultation,III,2020,8,
852,/reviews/albums/hayley-williams-petals-for-armor/,Hayley Williams,Petals for Armor,2020,7.2,
853,/reviews/albums/buscabulla-regresa/,Buscabulla,Regresa,2020,7.7,
854,/reviews/albums/damien-jurado-whats-new-tomboy/,Damien Jurado,"What’s New, Tomboy?",2020,7.3,
855,/reviews/albums/cafe-racer-shadow-talk/,Cafe Racer,Shadow Talk,2020,7.4,
856,/reviews/albums/kehlani-it-was-good-until-it-wasnt/,Kehlani,It Was Good Until It Wasn’t,2020,7.7,
857,/reviews/albums/okkyung-lee-yeo-neun/,Okkyung Lee,Yeo​-​Neun,2020,8,
858,/reviews/albums/erik-hall-music-for-18-musicians/,Erik Hall,Music for 18 Musicians,2020,7.8,
859,/reviews/albums/ric-wilson-terrace-martin-they-call-me-disco-ep/,Ric Wilson ||Terrace Martin,They Call Me Disco EP,2020,7,
860,/reviews/albums/archie-shepp-attica-blues/,Archie Shepp,Attica Blues,1972,9.3,
861,/reviews/albums/serpentwithfeet-apparition-ep/,serpentwithfeet,Apparition EP,2020,7.8,
862,/reviews/albums/mozzy-beyond-bulletproof/,Mozzy,Beyond Bulletproof,2020,7.3,
863,/reviews/albums/midwife-forever/,Midwife,Forever,2020,7.1,
864,/reviews/albums/blake-mills-mutable-set/,Blake Mills,Mutable Set,2020,8.3,
865,/reviews/albums/fire-toolz-rainbow-bridge/,Fire-Toolz,Rainbow Bridge,2020,7.5,
866,/reviews/albums/beatriz-ferreyra-huellas-entreveradas/,Beatriz Ferreyra,Huellas Entreveradas,2020,7.3,
867,/reviews/albums/sven-wunder-eastern-flowers/,Sven Wunder,Eastern Flowers,2020,7.4,
868,/reviews/albums/chicano-batman-invisible-people/,Chicano Batman,Invisible People,2020,7.4,
869,/reviews/albums/pure-x-pure-x/,Pure X,Pure X,2020,7.5,
870,/reviews/albums/lake-roundelay/,LAKE,Roundelay,2020,7.5,
871,/reviews/albums/bad-history-month-old-blues/,Bad History Month,Old Blues,2020,7.3,
872,/reviews/albums/clams-casino-instrumental-relics/,Clams Casino,Instrumental Relics,2020,8,
873,/reviews/albums/fivio-foreign-800-bc/,Fivio Foreign,800 B.C.,2020,5.8,
874,/reviews/albums/austra-hirudin/,Austra,HiRUDiN,2020,7.3,
875,/reviews/albums/primo-sogni/,Primo!,Sogni,2020,7.5,
876,/reviews/albums/drake-dark-lane-demo-tapes/,Drake,Dark Lane Demo Tapes,2020,6.8,
877,/reviews/albums/klein-frozen/,Klein,Frozen,2020,7.6,
878,/reviews/albums/caleb-landry-jones-the-mother-stone/,Caleb Landry Jones,The Mother Stone,2020,6.4,
879,/reviews/albums/minais-b-quiet-bloom/,Minais B,Quiet Bloom,2020,7.5,
880,/reviews/albums/the-soft-pink-truth-shall-we-go-on-sinning-so-that-grace-may-increase/,The Soft Pink Truth,Shall We Go On Sinning So That Grace May Increase?,2020,8.3,
881,/reviews/albums/sunwatchers-oh-yeah-brave-rats-ep/,Sunwatchers,Oh Yeah?,2020,7.6,
882,/reviews/albums/johanna-warren-chaotic-good/,Johanna Warren,Chaotic Good,2020,7.9,
883,/reviews/albums/harkin-harkin/,Harkin,Harkin,2020,7.1,
884,/reviews/albums/beck-mellow-gold/,Beck,Mellow Gold,1994,8.8,
885,/reviews/albums/dean-blunt-roaches-2012-2019/,Dean Blunt,Roaches 2012-2019,2020,7.8,
886,/reviews/albums/x-alphabetland/,X,Alphabetland,2020,7.6,
887,/reviews/albums/pinty-midnight-moods/,Pinty,Midnight Moods,2020,7,
888,/reviews/albums/car-seat-headrest-making-a-door-less-open/,Car Seat Headrest,Making a Door Less Open,2020,6.6,
889,/reviews/albums/zsela-ache-of-victory-ep/,Zsela,Ache of Victory EP,2020,7.4,
890,/reviews/albums/k-lone-cape-cira/,K-LONE,Cape Cira,2020,8,
891,/reviews/albums/roza-terenzi-modern-bliss/,Roza Terenzi,Modern Bliss,2020,7,
892,/reviews/albums/default-genders-pain-mop-girl-2020/,Default Genders,pain mop girl 2020,2020,7.7,
893,/reviews/albums/trouble-thug-luv/,Trouble,Thug Luv,2020,6.1,
894,/reviews/albums/white-poppy-paradise-gardens/,White Poppy,Paradise Gardens,2020,7.5,
895,/reviews/albums/altopalo-farawayfromeveryoneyouknow/,Altopalo,farawayfromeveryoneyouknow,2020,7.3,
896,/reviews/albums/youngboy-never-broke-again-38-baby-2/,YoungBoy Never Broke Again,38 Baby 2,2020,7,
897,/reviews/albums/chucky73-fetti031-sie7etr3-ep/,Chucky73||Fetti031,Sie7tr3 EP,2020,7.2,
898,/reviews/albums/lorenzo-senni-scacco-matto/,Lorenzo Senni,Scacco Matto,2020,7.6,
899,/reviews/albums/hodge-shadows-in-blue/,Hodge,Shadows in Blue,2020,7.5,
900,/reviews/albums/lucinda-williams-good-souls-better-angels/,Lucinda Williams,Good Souls Better Angels,2020,8,
901,/reviews/albums/tom-misch-yussef-dayes-what-kinda-music/,Tom Misch||Yussef Dayes,What Kinda Music,2020,6.9,
902,/reviews/albums/otik-thousand-year-stare/,Otik,Thousand Year Stare,2020,7.3,
903,/reviews/albums/roedelius-selbstportrait-wahre-liebe/,Roedelius,Selbstportait Wahre Liebe,2020,7.8,
904,/reviews/albums/john-carroll-kirby-my-garden/,John Carroll Kirby,My Garden,2020,6.7,
905,/reviews/albums/asher-roth-flowers-on-the-weekend/,Asher Roth,Flowers On The Weekend,2020,2.9,
906,/reviews/albums/zeroh-blqlyte/,Zeroh,BLQLYTE,2020,7.5,
907,/reviews/albums/peel-dream-magazine-agitprop-alterna/,Peel Dream Magazine,Agitprop Alterna,2020,6.9,
908,/reviews/albums/xtc-skylarking/,XTC,Skylarking,1986,9.3,
909,/reviews/albums/david-bowie-changesnowbowie/,David Bowie,ChangesNowBowie,2020,6,
910,/reviews/albums/the-dream-sextape-4/,The-Dream,SXTP4,2020,7.2,
911,/reviews/albums/flat-worms-antarctica/,Flat Worms,Antarctica,2020,5.8,
912,/reviews/albums/quelle-chris-innocent-country-2/,Quelle Chris||Chris Keys,Innocent Country 2,2020,7.3,
913,/reviews/albums/black-dresses-peaceful-as-hell/,Black Dresses,Peaceful as Hell,2020,7.6,
914,/reviews/albums/skylar-gudasz-cinema/,Skylar Gudasz,Cinema,2020,7.4,
915,/reviews/albums/sir-richard-bishop-oneiric-formulary/,Sir Richard Bishop,Oneiric Formulary,2020,7.1,
916,/reviews/albums/talking-heads-fear-of-music/,Talking Heads,Fear of Music,1979,10,
917,/reviews/albums/talking-heads-talking-heads-77/,Talking Heads,Talking Heads: 77,1977,8.6,
918,/reviews/albums/talking-heads-more-songs-about-buildings-and-food/,Talking Heads,More Songs About Buildings and Food,1978,8.8,
919,/reviews/albums/talking-heads-speaking-in-tongues/,Talking Heads,Speaking In Tongues,1983,8.5,
920,/reviews/albums/talking-heads-little-creatures/,Talking Heads,Little Creatures,1985,8,
921,/reviews/albums/keiyaa-forever-ya-girl/,KeiyaA,"Forever, Ya Girl",2020,8.2,
922,/reviews/albums/dvsn-a-muse-in-her-feelings/,dvsn,A Muse In Her Feelings,2020,7,
923,/reviews/albums/duke-dumont-duality/,Duke Dumont,Duality,2020,5.2,
924,/reviews/albums/serengeti-ajai/,Serengeti,Ajai,2020,8,
925,/reviews/albums/westside-gunn-pray-for-paris/,Westside Gunn,Pray For Paris,2020,8,
926,/reviews/albums/dababy-blame-it-on-baby/,DaBaby,Blame It On Baby,2020,6.8,
927,/reviews/albums/eob-earth/,EOB,Earth,2020,5.7,
928,/reviews/albums/guiltybeatz-different-ep/,GuiltyBeatz,Different EP,2020,7.6,
929,/reviews/albums/rina-sawayama-sawayama/,Rina Sawayama,SAWAYAMA,2020,7.7,
930,/reviews/albums/shabazz-palaces-the-don-of-diamond-dreams/,Shabazz Palaces,The Don of Diamond Dreams,2020,7.6,
931,/reviews/albums/the-howling-hex-knuckleball-express/,The Howling Hex,Knuckleball Express,2020,7.4,
932,/reviews/albums/stay-inside-viewing/,Stay Inside,Viewing,2020,7.7,
933,/reviews/albums/craig-david-born-to-do-it/,Craig David,Born To Do It,2000,7.2,
934,/reviews/albums/lido-pimienta-miss-colombia/,Lido Pimienta,Miss Colombia,2020,8,
935,/reviews/albums/bryce-hackford-safe-exits/,Bryce Hackford,Safe (Exits),2020,7.3,
936,/reviews/albums/fiona-apple-fetch-the-bolt-cutters/,Fiona Apple,Fetch the Bolt Cutters,2020,10,
937,/reviews/albums/ambar-lucid-garden-of-lucid/,Ambar Lucid,Garden of Lucid,2020,7.4,
938,/reviews/albums/active-child-in-another-life/,Active Child, In Another Life,2020,6.2,
939,/reviews/albums/evan-caminiti-varispeed-hydra/,Evan Caminiti,Varispeed Hydra,2020,7.2,
940,/reviews/albums/the-mountain-goats-songs-for-pierre-chuvin/,The Mountain Goats,Songs for Pierre Chuvin,2020,8.1,
941,/reviews/albums/bladee-exeter/,Bladee,Exteter,2020,7.2,
942,/reviews/albums/ellis-born-again/,Ellis ,Born Again,2020,5.9,
943,/reviews/albums/whitmer-thomas-songs-from-the-golden-one/,Whitmer Thomas,Songs from The Golden One,2020,7.7,
944,/reviews/albums/pink-siifu-negro/,Pink Siifu,Negro,2020,7.8,
945,/reviews/albums/james-elkington-ever-roving-eye/,James Elkington,Ever-Roving Eye,2020,7.7,
946,/reviews/albums/adult-perception-isasof-deception/,ADULT.,Perception is/as/of Deception,2020,7.2,
947,/reviews/albums/22gz-growth-and-development/,22Gz,Growth & Development,2020,5.8,
948,/reviews/albums/hamilton-leithauser-the-loves-of-your-life/,Hamilton Leithauser,The Loves of Your Life,2020,7.6,
949,/reviews/albums/trace-mountains-lost-in-the-country/,Trace Mountains,Lost In The Country,2020,8,
950,/reviews/albums/andrea-ritorno/,Andrea,Ritorno,2020,7.8,
951,/reviews/albums/dj-python-mas-amable/,DJ Python ,Mas Amable,2020,7.4,
952,/reviews/albums/m-ward-migration-stories/,M. Ward,Migration Stories,2020,7.2,
953,/reviews/albums/pharoah-sanders-live-in-paris-1975/,Pharoah Sanders,Live in Paris (1975),2020,9,
954,/reviews/albums/jackie-lynn-jacqueline/,Jackie Lynn,Jacqueline,2020,7.5,
955,/reviews/albums/imaginary-softwoods-annual-flowers-in-color/,Imaginary Softwoods,Annual Flowers In Color,2020,7.9,
956,/reviews/albums/laura-marling-song-for-our-daughter/,Laura Marling,Song for Our Daughter,2020,7.6,
957,/reviews/albums/sun-araw-rock-sutra/,Sun Araw,Rock Sutra,2020,7.3,
958,/reviews/albums/joni-mitchell-shine/,Joni Mitchell,Shine,2020,8,
959,/reviews/albums/the-strokes-the-new-abnormal/,The Strokes,The New Abnormal,2020,5.7,
960,/reviews/albums/everything-is-recorded-friday-forever/,Everything Is Recorded,Friday Forever,2020,6.1,
961,/reviews/albums/mosses-tv-sun/,Mosses,T.V. Sun,2020,7.6,
962,/reviews/albums/ghostie-self-hate-wraith/,Ghostie,Self Hate Wraith,2020,7.2,
963,/reviews/albums/nina-simone-fodder-on-my-wings/,Nina Simone,Fodder On My Wings,2020,8.3,
964,/reviews/albums/sam-hunt-southside/,Sam Hunt,SOUTHSIDE,2020,7.5,
965,/reviews/albums/phish-sigma-oasis/,Phish,Sigma Oasis,2020,6.5,
966,/reviews/albums/nnamdi-brat/,NNAMDÏ,BRAT,2020,7.3,
967,/reviews/albums/empress-of-im-your-empress-of/,Empress Of,I’m Your Empress Of,2020,7.4,
968,/reviews/albums/rod-wave-pray-4-love/,Rod Wave,Pray 4 Love,2020,7.3,
969,/reviews/albums/knxwledge-1988/,Knxwledge,1988,2020,7,
970,/reviews/albums/cold-meat-hot-and-flustered/,Cold Meat,Hot and Flustered,2020,7.2,
971,/reviews/albums/thundercat-it-is-what-it-is/,Thundercat,It Is What It Is,2020,7.4,
972,/reviews/albums/anna-burch-if-youre-dreaming/,Anna Burch,If You’re Dreaming,2020,7.2,
973,/reviews/albums/michael-vallera-window-in/,Michael Vallera,Window In,2020,7.8,
974,/reviews/albums/tops-i-feel-alive/,TOPS,I Feel Alive,2020,6.7,
975,/reviews/albums/yaeji-what-we-drew/,Yaeji,What We Drew,2020,8,
976,/reviews/albums/sorry-925/,Sorry  ,925,2020,7.7,
977,/reviews/albums/purity-ring-womb/,Purity Ring,WOMB,2020,7.3,
978,/reviews/albums/minor-science-second-language/,Minor Science,Second Language,2020,7.6,
979,/reviews/albums/herbie-hancock-head-hunters/,Herbie Hancock,Head Hunters,1973,10,
980,/reviews/albums/paris-hilton-paris-hilton/,Paris Hilton,Paris,2020,5.2,
981,/reviews/albums/hot-mulligan-youll-be-fine/,Hot Mulligan,You'll Be Fine,2020,6.7,
982,/reviews/albums/bankroll-fresh-in-bank-we-trust/,Bankroll Fresh,In Bank We Trust,2020,7.1,
983,/reviews/albums/yves-tumor-heaven-to-a-tortured-mind/,Yves Tumor,Heaven to a Tortured Mind,2020,8.5,
984,/reviews/albums/little-dragon-new-me-same-us/,Little Dragon,"New Me, Same Us",2020,7,
985,/reviews/albums/melkbelly-pith/,Melkbelly,PITH,2020,7.4,
986,/reviews/albums/the-necks-three/,The Necks,Three,2020,7.2,
987,/reviews/albums/partynextdoor-partymobile/,PARTYNEXTDOOR,PARTYMOBILE,2020,4.9,
988,/reviews/albums/jessie-reyez-before-love-came-to-kill-us/,Jessie Reyez,Before Love Came to Kill Us,2020,6.8,
989,/reviews/albums/clem-snide-forever-just-beyond/,Clem Snide,Forever Just Beyond,2020,7.4,
990,/reviews/albums/hailu-mergia-yene-mircha/,Hailu Mergia,Yene Mircha,2020,7.8,
991,/reviews/albums/nine-inch-nails-ghosts-v-together-ghosts-vi-locusts/,Nine Inch Nails,Ghosts V: Together,2020,7.7,
992,/reviews/albums/half-waif-the-caretaker/,Half Waif,The Caretaker,2020,8,
993,/reviews/albums/nap-eyes-snapshot-of-a-beginner/,Nap Eyes,Snapshot of a Beginner,2020,7.5,
994,/reviews/albums/vanessa-carlton-love-is-an-art/,Vanessa Carlton,Love Is An Art,2020,7,
995,/reviews/albums/nicolas-jaar-cenizas/,Nicolás Jaar,Cenizas,2020,8,
996,/reviews/albums/margaret-glaspy-devotion/,Margaret Glaspy,Devotion,2020,5.3,
997,/reviews/albums/the-orb-abolition-of-the-royal-familia/,The Orb,Abolition of the Royal Familia,2020,6.9,
998,/reviews/albums/lilly-hiatt-walking-proof/,Lilly Hiatt,Walking Proof,2020,7.6,
999,/reviews/albums/sufjan-stevens-lowell-brams-aporia/,Sufjan Stevens||Lowell Brams,Aporia,2020,6.8,
1000,/reviews/albums/cable-ties-far-enough/,Cable Ties,Far Enough,2020,6.4,
1001,/reviews/albums/orion-sun-hold-space-for-me/,Orion Sun,Hold Space For Me,2020,6.5,
1002,/reviews/albums/windy-and-carl-allegiance-and-conviction/,Windy & Carl,Allegiance and Conviction,2020,7.2,
1003,/reviews/albums/ol-dirty-bastard-return-to-the-36-chambers-the-dirty-version/,Ol’ Dirty Bastard,Return to the 36 Chambers: The Dirty Version,1995,9.3,
1004,/reviews/albums/pearl-jam-gigaton/,Pearl Jam,Gigaton,2020,6.2,
1005,/reviews/albums/shabaka-and-the-ancestors-we-are-sent-here-by-history/,Shabaka and the Ancestors,We Are Sent Here By History,2020,8,
1006,/reviews/albums/rio-da-yung-og-city-on-my-back/,Rio Da Yung OG,City on My Back ,2020,7.6,
1007,/reviews/albums/waxahatchee-saint-cloud/,Waxahatchee,Saint Cloud,2020,8.7,
1008,/reviews/albums/dua-lipa-future-nostalgia/,Dua Lipa,Future Nostalgia,2020,7.5,
1009,/reviews/albums/j-balvin-colores/,J Balvin,Colores,2020,7.3,
1010,/reviews/albums/daniel-avery-alessandro-cortini-illusion-of-time/,Daniel Avery||Alessandro Cortini,Illusion of Time,2020,7.4,
1011,/reviews/albums/childish-gambino-31520/,Childish Gambino,3.15.20,2020,6,
1012,/reviews/albums/empty-country-empty-country/,Empty Country,Empty Country,2020,7.6,
1013,/reviews/albums/lapsley-through-water/,Låpsley,Through Water,2020,6.8,
1014,/reviews/albums/arbouretum-let-it-all-in/,Arbouretum,Let It All In,2020,7.8,
1015,/reviews/albums/lyra-pramuk-fountain/,Lyra Pramuk,Fountain,2020,8.2,
1016,/reviews/albums/morrissey-i-am-not-a-dog-on-a-chain/,Morrissey,I Am Not a Dog On a Chain,2020,6.1,
1017,/reviews/albums/irreversible-entanglements-who-sent-you/,Irreversible Entanglements,Who Sent You?,2020,7.9,
1018,/reviews/albums/lily-konigsberg-its-just-like-all-the-clouds-ep/,Lily Konigsberg,It’s Just Like All the Clouds EP,2020,7.8,
1019,/reviews/albums/the-weeknd-after-hours/,The Weeknd,After Hours,2020,7.9,
1020,/reviews/albums/umfang-riven/,UMFANG,Riven,2020,7.3,
1021,/reviews/albums/mute-duo-lapse-in-passage/,Mute Duo,Lapse In Passage,2020,6.9,
1022,/reviews/albums/tony-allen-hugh-masekela-rejoice/,Tony Allen||Hugh Masekela,Rejoice,2020,8,
1023,/reviews/albums/zebra-katz-less-is-moor/,Zebra Katz,LESS IS MOOR,2020,7.5,
1024,/reviews/albums/jon-hassell-vernal-equinox/,Jon Hassell,Vernal Equinox,2020,8.8,
1025,/reviews/albums/hilary-woods-birthmarks/,Hilary Woods,Birthmarks,2020,6.4,
1026,/reviews/albums/move-d-and-benjamin-brunn-lets-call-it-a-day/,Move D||Benjamin Brunn,Let’s Call It a Day,2020,8,
1027,/reviews/albums/toots-and-the-maytals-funky-kingston/,Toots and the Maytals,Funky Kingston,1975,9,
1028,/reviews/albums/tokimonsta-oasis-nocturno/,TOKiMONSTA,Oasis Nocturno,2020,6.3,
1029,/reviews/albums/gigi-masin-calypso/,Gigi Masin,Calypso,2020,6.7,
1030,/reviews/albums/max-de-wardener-music-for-detuned-pianos/,Max de Wardener,Music For Detuned Pianos,2020,7.7,
1031,/reviews/albums/roger-eno-brian-eno-mixing-colours/,Roger Eno||Brian Eno,Mixing Colours,2020,5.8,
1032,/reviews/albums/lil-uzi-vert-luv-vs-the-world-2/,Lil Uzi Vert,LUV vs. The World 2,2020,6.9,
1033,/reviews/albums/niall-horan-heartbreak-weather/,Niall Horan,Heartbreak Weather,2020,4.7,
1034,/reviews/albums/magdalena-bay-a-little-rhythm-and-a-wicked-feeling-ep/,Magdalena Bay,A Little Rhythm and a Wicked Feeling EP,2020,7.5,
1035,/reviews/albums/porches-ricky-music/,Porches,Ricky Music,2020,6.3,
1036,/reviews/albums/ultraista-sister/,Ultraísta,Sister,2020,6.2,
1037,/reviews/albums/joey-anderson-rainbow-doll/,Joey Anderson,Rainbow Doll,2020,7.4,
1038,/reviews/albums/don-toliver-heaven-or-hell/,Don Toliver,Heaven or Hell,2020,6.1,
1039,/reviews/albums/four-tet-sixteen-oceans/,Four Tet,Sixteen Oceans,2020,6.9,
1040,/reviews/albums/priscilla-ermel-origens-da-luz/,Priscilla Ermel,Origens Da Luz,2020,7.7,
1041,/reviews/albums/cocorosie-put-the-shine-on/,CocoRosie,Put the Shine On,2020,5.1,
1042,/reviews/albums/yumi-zouma-truth-or-consequences/,Yumi Zouma,Truth or Consequences,2020,6.5,
1043,/reviews/albums/jay-electronica-a-written-testimony/,Jay Electronica,A Written Testimony,2020,8.4,
1044,/reviews/albums/code-orange-underneath/,Code Orange,Underneath,2020,4.5,
1045,/reviews/albums/sam-gendel-satin-doll/,Sam Gendel,Satin Doll,2020,7.8,
1046,/reviews/albums/swamp-dogg-sorry-you-couldnt-make-it/,Swamp Dogg,Sorry You Couldn’t Make It,2020,7.1,
1047,/reviews/albums/dogleg-melee/,Dogleg,Melee,2020,8.6,
1048,/reviews/albums/the-garden-kiss-my-super-bowl-ring/,The Garden,Kiss My Super Bowl Ring,2020,6.4,
1049,/reviews/albums/william-tyler-music-from-first-cow/,William Tyler,Music from First Cow,2020,7.1,
1050,/reviews/albums/anna-calvi-hunted/,Anna Calvi,Hunted,2020,7.3,
1051,/reviews/albums/no-doubt-tragic-kingdom/,No Doubt,Tragic Kingdom,1995,7.8,
1052,/reviews/albums/horse-lords-the-common-task/,Horse Lords,The Common Task,2020,7.8,
1053,/reviews/albums/drakeo-the-ruler-free-drakeo/,Drakeo the Ruler,Free Drakeo,2020,7.4,
1054,/reviews/albums/maria-mckee-la-vita-nuova/,Maria McKee,La Vita Nuova,2020,7.7,
1055,/reviews/albums/porridge-radio-every-bad/,Porridge Radio,Every Bad,2020,8.4,
1056,/reviews/albums/rap-ferreira-purple-moonlight-pages/,R.A.P. Ferreira,purple moonlight pages,2020,7.7,
1057,/reviews/albums/juiceboxxx-its-easy-to-feel-like-a-nobody-when-youre-living-in-the-city/,Juiceboxxx,It’s Easy To Feel Like a Nobody When You’re Living in The City,2020,7.1,
1058,/reviews/albums/hawa-the-one-ep/,HAWA,the One,2020,7.3,
1059,/reviews/albums/riz-ahmed-the-long-goodbye/,Riz Ahmed,The Long Goodbye,2020,7.4,
1060,/reviews/albums/jhene-aiko-chilombo/,Jhené Aiko,CHILOMBO,2020,6.3,
1061,/reviews/albums/mandy-moore-silver-landings/,Mandy Moore,Silver Landings,2020,7.1,
1062,/reviews/albums/ben-seretan-youth-pastoral/,Ben Seretan,Youth Pastoral,2020,7.5,
1063,/reviews/albums/megan-thee-stallion-suga/,Megan Thee Stallion,Suga,2020,7,
1064,/reviews/albums/max-b-wave-pack/,Max B,Wave Pack,2020,8,
1065,/reviews/albums/phantogram-ceremony/,Phantogram,Ceremony,2020,5.9,
1066,/reviews/albums/lauv-how-im-feeling/,Lauv,~how i'm feeling~,2020,5.1,
1067,/reviews/albums/lil-uzi-vert-eternal-atake/,Lil Uzi Vert,Eternal Atake,2020,8.4,
1068,/reviews/albums/pantha-du-prince-conference-of-trees/,Pantha du Prince,Conference of Trees,2020,7.1,
1069,/reviews/albums/machine-girl-u-void-synthesizer/,Machine Girl,U-Void Synthesizer,2020,7.8,
1070,/reviews/albums/various-artists-mothers-finest-compilation/,Various Artists,Mother's Finest Compilation,2020,7.3,
1071,/reviews/albums/us-girls-heavy-light/,U.S. Girls,Heavy Light,2020,8.5,
1072,/reviews/albums/wajatta-dont-let-get-you-down/,Wajatta,Don’t Let Get You Down,2020,7.2,
1073,/reviews/albums/jon-gibson-songs-and-melodies-1973-1977/,Jon Gibson,"Songs & Melodies, 1973-1977",2020,6.9,
1074,/reviews/albums/dean-roberts-not-fire/,Dean Roberts,Not Fire,2020,7.6,
1075,/reviews/albums/bjork-post/,Björk,Post,1995,10,
1076,/reviews/albums/caroline-rose-superstar/,Caroline Rose,Superstar,2020,6.7,
1077,/reviews/albums/bullion-we-had-a-good-time/,Bullion,We Had A Good Time,2020,7.5,
1078,/reviews/albums/leya-flood-dream/,LEYA,Flood Dream,2020,8,
1079,/reviews/albums/stephen-malkmus-traditional-techniques/,Stephen Malkmus,Traditional Techniques,2020,7.7,
1080,/reviews/albums/kassa-overall-i-think-im-good/,Kassa Overall,I Think I'm Good,2020,7.9,
1081,/reviews/albums/young-nudy-anyways/,Young Nudy,Anyways,2020,7.5,
