pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
16803,/reviews/albums/9950-sex-change/,Trans Am,Sex Change,2007,7,
16804,/reviews/albums/9920-modern-currencies/,Uncut,Modern Currencies,2006,7.7,
16805,/reviews/albums/9929-chromophobia/,Gui Boratto,Chromophobia,2007,8.3,
16806,/reviews/albums/9934-ultimate-gospel/,Johnny Cash,Ultimate Gospel,2007,6.3,
16807,/reviews/albums/9939-los-valientes-del-mundo-nuevo/,Black Lips,Los Valientes del Mundo Nuevo,2007,7.8,
16808,/reviews/albums/9930-to-go-home/,M. Ward,To Go Home,2007,5.7,
16809,/reviews/albums/9918-ii/,Ignatz,II,2007,7.6,
16810,/reviews/albums/9931-greatest-hits/,Luscious Jackson,Greatest Hits,2007,5.8,
16811,/reviews/albums/9913-the-early-years/,The Early Years,The Early Years,2007,6.4,
16812,/reviews/albums/9789-white-flight/,White Flight,White Flight,2007,5.5,
16813,/reviews/albums/9915-the-cavalry-of-light-ep/,Lavender Diamond,The Cavalry of Light EP,2007,7.7,
16814,/reviews/albums/9935-you-youre-a-history-in-rust/,Do Make Say Think,"You, You're a History in Rust",2007,7.8,
16815,/reviews/albums/11899-euridice-proudhon-the-megafauna-undermined-her-versus-the-sad-cold-eventually/,The Capstan Shafts,Euridice Proudhon,2006,8.2,
16816,/reviews/albums/9911-jonny-greenwood-is-the-controller/,null -index error,Jonny Greenwood Is the Controller,2007,8.4,
16817,/reviews/albums/9903-dip/,L. Pierre,Dip,2007,5.9,
16818,/reviews/albums/9901-play-pause-stop/,Benevento/Russo Duo,Play Pause Stop,2007,7.6,
16819,/reviews/albums/9904-klick-revolution/,Thomas Brinkmann,Klick Revolution,2007,7.8,
16820,/reviews/albums/9937-the-confessions-tour/,Madonna,The Confessions Tour,2007,4.2,
16821,/reviews/albums/9919-in-advance-of-the-broken-arm/,Marnie Stern,In Advance of the Broken Arm,2007,7.7,
16822,/reviews/albums/9896-like-drawing-blood/,Gotye,Like Drawing Blood,2006,6.8,
16823,/reviews/albums/9902-daze-on-the-mounts/,Dredd Foole,Daze on the Mounts,2007,7.2,
16824,/reviews/albums/9905-dressed-up-for-the-letdown/,Richard Swift,Dressed Up for the Letdown,2007,7.5,
16825,/reviews/albums/9926-copia/,Eluvium,Copia,2007,7.7,
16826,/reviews/albums/9899-cant-go-back/,Papercuts,Can't Go Back,2007,8.3,
16827,/reviews/albums/9892-slightly-sorry/,P.G. Six,Slightly Sorry,2007,6.1,
16828,/reviews/albums/9923-monsters-of-dancehall-the-energy-god/,Elephant Man,Monsters of Dancehall: The Energy God,2007,6.8,
16829,/reviews/albums/9887-can-cladders/,The High Llamas,Can Cladders,2007,7.3,
16830,/reviews/albums/9917-grindstone/,Shining,Grindstone,2007,7.6,
16831,/reviews/albums/9927-super-roots-678/,Boredoms,Super Roots 6/7/8,2007,8.2,
16832,/reviews/albums/9893-phantom-parade/,TK Webb,Phantom Parade,2007,6.9,
16833,/reviews/albums/9885-sharp-teeth/,David Karsten Daniels,Sharp Teeth,2007,7.4,
16834,/reviews/albums/9884-bbc-in-session/,The La’s,BBC in Session,2006,8.1,
16835,/reviews/albums/9914-are-the-dark-horse/,The Besnard Lakes,Are the Dark Horse,2007,8.2,
16836,/reviews/albums/9921-charlie-louvin/,Charlie Louvin,Charlie Louvin,2007,7.6,
16837,/reviews/albums/9891-say-no-to-being-cool-say-yes-to-being-happy/,Softlightes,Say No to Being Cool - Say Yes to Being Happy,2007,5.1,
16838,/reviews/albums/9886-apron-strings/,The Memory Band,Apron Strings,2006,7.5,
16839,/reviews/albums/9883-a-crimson-grail-for-400-electric-guitars/,Rhys Chatham,A Crimson Grail (For 400 Electric Guitars),2007,8.7,
16840,/reviews/albums/9916-all-of-a-sudden-i-miss-everyone/,Explosions in the Sky,All of a Sudden I Miss Everyone,2007,6,
16841,/reviews/albums/9912-west/,Lucinda Williams,West,2007,3.5,
16842,/reviews/albums/9889-along-the-quai/,The Berg Sans Nipple,Along the Quai,2007,7.1,
16843,/reviews/albums/9882-blow-it-up-burn-it-down-kick-it-til-it-bleeds/,Imitation Electric Piano,"Blow it Up, Burn it Down, Kick it 'Til it Bleeds",2006,7.6,
16844,/reviews/albums/9881-the-christ-tree/,The Trees Community,The Christ Tree,2007,8.6,
16845,/reviews/albums/9900-ultimate-breaks-beats-the-complete-collection/,null -index error,Ultimate Breaks & Beats: The Complete Collection,2006,9.2,
16846,/reviews/albums/9890-radio-amor/,Tim Hecker,Radio Amor,2007,8.3,
16847,/reviews/albums/9880-woke-myself-up/,Julie Doiron,Woke Myself Up,2007,6.5,
16848,/reviews/albums/9878-legendary-demo/,Clouds,Legendary Demo,2007,7.5,
16849,/reviews/albums/9875-use-your-confusion/,Juggaknots,Use Your Confusion,2006,7.6,
16850,/reviews/albums/9898-yearbook-1/,Studio,Yearbook 1,2007,8.3,
16851,/reviews/albums/9897-cd86-48-tracks-from-the-birth-of-indie-pop/,null -index error,CD86: 48 Tracks from the Birth of Indie Pop,2007,6.8,
16852,/reviews/albums/9876-learn-to-sing-like-a-star/,Kristin Hersh,Learn to Sing Like a Star,2007,6.2,
16853,/reviews/albums/9869-casually-smashed-to-pieces/,Six Parts Seven,Casually Smashed to Pieces,2007,6.8,
16854,/reviews/albums/9877-paralyzed-dance-tonight/,Women and Children,"Paralyzed Dance, Tonight",2006,7.2,
16855,/reviews/albums/9894-london-is-the-place-for-me-part-four/,null -index error,London Is the Place for Me: Part Four,2007,9.2,
16856,/reviews/albums/9895-full-bloom/,Soft Circle,Full Bloom,2007,8.2,
16857,/reviews/albums/9868-the-bird-and-the-bee/,The Bird and the Bee,The Bird and the Bee,2007,6,
16858,/reviews/albums/9867-arrogance/,Carlos Giffoni,Arrogance,2007,7.6,
16859,/reviews/albums/9862-sweet-beliefs/,Cyann & Ben,Sweet Beliefs,2007,7.3,
16860,/reviews/albums/9888-imagine-the-shapes/,null -index error,Imagine the Shapes,2007,7.2,
16861,/reviews/albums/9879-lifetime/,Lifetime,Lifetime,2007,7.9,
16862,/reviews/albums/9865-8-bit-operators-the-music-of-kraftwerk/,null -index error,8-Bit Operators: The Music of Kraftwerk,2007,6.5,
16863,/reviews/albums/9846-the-definitive-rock-collection/,The Faces,The Definitive Rock Collection,2007,7.5,
16864,/reviews/albums/9874-the-postmarks/,The Postmarks,The Postmarks,2007,7.9,
16865,/reviews/albums/9850-conqueror/,Jesu,Conqueror,2007,7.8,
16866,/reviews/albums/9873-strength-in-numbers/,Calla,Strength in Numbers,2007,7,
16867,/reviews/albums/9861-law/,Cougar,Law,2007,6.7,
16868,/reviews/albums/9860-the-ruby-suns/,The Ruby Suns,The Ruby Suns,2006,7,
16869,/reviews/albums/9853-settle-down-city/,Young Widows,Settle Down City,2006,7.8,
16870,/reviews/albums/9843-new-magnetic-wonder/,The Apples in Stereo,New Magnetic Wonder,2007,6.9,
16871,/reviews/albums/11898-direction-reaction-creation-hit-parade/,The Jam,Direction Reaction Creation,1997,8.3,
16872,/reviews/albums/9855-fur-gold/,Bat for Lashes,Fur & Gold,2006,6.5,
16873,/reviews/albums/9857-revolt-music/,Weasel Walter Quartet,Revolt Music,2007,7.6,
16874,/reviews/albums/9872-phantom-punch/,Sondre Lerche,Phantom Punch,2007,6.6,
16875,/reviews/albums/9866-the-projected-passion-revue/,Dexys Midnight Runners,The Projected Passion Revue,2007,8,
16876,/reviews/albums/9854-monolith/,O.Lamm,Monolith,2006,7.1,
16877,/reviews/albums/9856-the-amber-gatherers/,Alasdair Roberts,The Amber Gatherers,2007,5.9,
16878,/reviews/albums/9849-music-for-total-chickens/,Rafter,Music for Total Chickens,2007,7.3,
16879,/reviews/albums/9844-retrospektiv/,Audionom,Retrospektiv,2007,7.7,
16880,/reviews/albums/9870-leaving-the-nest/,Benjy Ferree,Leaving the Nest,2006,7.2,
16881,/reviews/albums/9871-yes-im-a-witch/,Yoko Ono,"Yes, I'm a Witch",2007,7.4,
16882,/reviews/albums/9848-some-beans-an-octopus/,Vert,Some Beans & an Octopus,2006,3.1,
16883,/reviews/albums/9838-marginalia/,Nurse & Soldier,Marginalia,2007,7,
16884,/reviews/albums/9845-odori/,Radicalfashion,Odori,2007,8.3,
16885,/reviews/albums/9863-loney-noir/,Loney Dear,"Loney, Noir",2007,6.6,
16886,/reviews/albums/9864-forever-changing-the-golden-age-of-elektra-records-1963-1973/,null -index error,Forever Changing: The Golden Age of Elektra Records 1963-1973,2007,8.5,
16887,/reviews/albums/9840-volk/,Laibach,Volk,2007,4.8,
16888,/reviews/albums/9823-secrets-from-the-clockhouse/,Future Pilot AKA,Secrets From the Clockhouse,2007,7.2,
16889,/reviews/albums/9851-in-stormy-nights/,Ghost,In Stormy Nights,2007,8,
16890,/reviews/albums/9858-national-anthem-of-nowhere/,Apostle of Hustle,National Anthem of Nowhere,2007,7,
16891,/reviews/albums/9859-a-weekend-in-the-city/,Bloc Party,A Weekend in the City,2007,7.5,
16892,/reviews/albums/9837-offshore/,Early Day Miners,Offshore,2006,5.8,
16893,/reviews/albums/9822-exploding-demon/,Human Host,Exploding Demon,2006,7,
16894,/reviews/albums/9836-new-young-pony-club-ep/,New Young Pony Club,New Young Pony Club EP,2007,7.7,
16895,/reviews/albums/9847-afro-samurai-the-soundtrack/,The RZA Presents,Afro Samurai: The Soundtrack,2007,6.6,
16896,/reviews/albums/9852-endless-highway-the-music-of-the-band/,null -index error,Endless Highway: The Music of the Band,2007,5,
16897,/reviews/albums/9835-we-died-they-remixed/,Architecture in Helsinki,We Died They Remixed,2007,4.4,
16898,/reviews/albums/9834-i-cant-go-on-ill-go-on/,The Broken West,"I Can't Go On, I'll Go On",2007,6.7,
16899,/reviews/albums/9833-vain-erudite-and-stupid-selected-works-1987-2005/,The Dead C,"Vain, Erudite, and Stupid: Selected Works 1987-2005",2006,7.9,
16900,/reviews/albums/9832-roadkillovercoat/,Busdriver,RoadKillOvercoat,2007,6.9,
16901,/reviews/albums/11897-super-roots-135/,Boredoms,Super Roots 1,2007,7.6,
16902,/reviews/albums/9819-dance-and-walk/,No Bra,Dance and Walk,2007,6.8,
16903,/reviews/albums/9809-ghost-is-not-real/,Husky Rescue,Ghost Is Not Real,2006,6.9,
16904,/reviews/albums/9828-theres-no-666-in-outer-space/,Hella,There's No 666 in Outer Space,2007,7,
16905,/reviews/albums/9827-vegas-live/,Frank Sinatra,Vegas: Live,2007,8.7,
16906,/reviews/albums/9826-lon-gisland-ep/,Beirut,Lon Gisland EP,2007,7.8,
16907,/reviews/albums/9791-finally/,Kath Bloom,Finally,2006,7.8,
16908,/reviews/albums/9813-find-shelter/,Noah Georgeson,Find Shelter,2006,6.8,
16909,/reviews/albums/9821-the-roots-of-dubstep/,null -index error,The Roots of Dubstep,2006,7.9,
16910,/reviews/albums/9825-ed-rec-vol-1/,null -index error,Ed Rec Vol. 1,2007,6.2,
16911,/reviews/albums/9824-cryptograms/,Deerhunter,Cryptograms,2007,8.9,
16912,/reviews/albums/9817-trouble-everywhere/,Daylight's for the Birds,Trouble Everywhere,2006,6.5,
16913,/reviews/albums/9800-is-that-the-tralala/,Tralala,Is That the Tralala,2006,6.7,
16914,/reviews/albums/9802-rise-up/,Thomas Mapfumo and the Blacks Unlimited,Rise Up,2006,8,
16915,/reviews/albums/9790-stones-throw-ten-years/,null -index error,Stones Throw: Ten Years,2007,8.1,
16916,/reviews/albums/9820-some-loud-thunder/,Clap Your Hands Say Yeah,Some Loud Thunder,2007,7.2,
16917,/reviews/albums/9779-my-heart-has-a-wish-that-you-would-not-go/,Aereogramme,My Heart Has a Wish That You Would Not Go,2007,5.9,
16918,/reviews/albums/9799-noon-eternity/,To Live and Shave in L.A.,Noon & Eternity,2006,8,
16919,/reviews/albums/9816-fizheuer-zieheuer/,Ricardo Villalobos,Fizheuer Zieheuer,2006,8.2,
16920,/reviews/albums/9801-the-peel-sessions/,Pulp,The Peel Sessions,2006,8.4,
16921,/reviews/albums/9797-raising-your-voicetrying-to-stop-an-echo/,Hammock,Raising Your VoiceTrying to Stop an Echo,2006,7.6,
16922,/reviews/albums/9786-continental-62/,Christina Rosenvinge,Continental 62,2007,6,
16923,/reviews/albums/9784-atlantis-hymns-for-disco/,k-os,Atlantis: Hymns for Disco,2006,6.5,
16924,/reviews/albums/9811-living-well/,Rob Crow,Living Well,2007,7.2,
16925,/reviews/albums/11895-unifying-themes-redux-061502/,Botch,Unifying Themes Redux,2006,7.1,
16926,/reviews/albums/9818-people-ep/,Animal Collective,People EP,2007,7.1,
16927,/reviews/albums/9807-ancestral-songs/,"Daniel ""A.I.U."" Higgs",Ancestral Songs,2006,7.8,
16928,/reviews/albums/9763-diwan-2/,Rachid Taha,Diwan 2,2006,7.2,
16929,/reviews/albums/9795-coastal/,David Daniell,Coastal,2007,8.1,
16930,/reviews/albums/9814-a-life-less-lived-the-gothic-box/,null -index error,A Life Less Lived: The Gothic Box,2006,8.4,
16931,/reviews/albums/9796-hissing-fauna-are-you-the-destroyer/,Of Montreal,"Hissing Fauna, Are You the Destroyer?",2007,8.7,
16932,/reviews/albums/9772-song-cyclops-volume-two/,Doleful Lions,Song Cyclops Volume Two,2006,6.8,
16933,/reviews/albums/9773-taiga/,OOIOO,Taiga,2007,4.8,
16934,/reviews/albums/9788-still-point-of-turning/,Relay,Still Point of Turning,2006,6.1,
16935,/reviews/albums/9815-rites-of-uncovering/,Arbouretum,Rites of Uncovering,2007,7.6,
16936,/reviews/albums/9810-friend-opportunity/,Deerhoof,Friend Opportunity,2007,8.9,
16937,/reviews/albums/9766-eingya/,Helios,Eingya,2006,5.6,
16938,/reviews/albums/9798-never-hear-the-end-of-it/,Sloan,Never Hear the End of It,2007,7.7,
16939,/reviews/albums/9806-pop-ambient-2007/,null -index error,Pop Ambient 2007,2006,8.1,
16940,/reviews/albums/9812-tones-of-town/,Field Music,Tones of Town,2007,7.3,
16941,/reviews/albums/9808-wincing-the-night-away/,The Shins,Wincing the Night Away,2007,7,
16942,/reviews/albums/9761-things-from-inside-your-body/,Jackwacker,...Things From Inside Your Body,2006,7.5,
16943,/reviews/albums/9774-we-know-about-the-need/,Bracken,We Know About the Need,2007,7.4,
16944,/reviews/albums/9780-the-return-to-form-black-majick-party/,Pop Levi,The Return to Form Black Majick Party,2007,8,
16945,/reviews/albums/11896-1039smoothed-out-slappy-hourskerplunk/,Green Day,Kerplunk,2007,8.5,
16946,/reviews/albums/9785-fuzzy-warbles-collectors-album/,Andy Partridge,Fuzzy Warbles Collectors Album,2006,6.1,
16947,/reviews/albums/9752-there-to-here/,Joe Lally,There to Here,2006,6.4,
16948,/reviews/albums/9782-we-are-all-from-somewhere-else/,Exploding Star Orchestra,We Are All From Somewhere Else,2007,7.5,
16949,/reviews/albums/9767-universal-indians/,Dark Meat,Universal Indians,2006,7.9,
16950,/reviews/albums/9792-the-moonstation-house-band/,David Vandervelde,The Moonstation House Band,2007,7,
16951,/reviews/albums/9768-friend-and-foe/,Menomena,Friend and Foe,2007,8.5,
16952,/reviews/albums/9770-early-violence/,Psychic Ills,Early Violence,2006,6.1,
16953,/reviews/albums/9769-together-with-cats/,Blake Miller,Together With Cats,2006,7.4,
16954,/reviews/albums/9762-the-aquarium/,The Aquarium,The Aquarium,2006,7.6,
16955,/reviews/albums/9781-here-now/,America,Here & Now,2007,4,
16956,/reviews/albums/9787-rainbow/,Boris||Michio Kurihara,Rainbow,2007,8.2,
16957,/reviews/albums/9756-vietnam/,VietNam,Vietnam,2007,7.5,
16958,/reviews/albums/9764-azioni/,Gruppo di Improvvisazione Nuova Consonanza,Azioni,2006,8.1,
16959,/reviews/albums/9783-the-enemy-chorus/,The Earlies,The Enemy Chorus,2007,6.7,
16960,/reviews/albums/11894-how-low-can-you-go-i-belong-to-this-band/,null -index error,How Low Can You Go?,2006,9,
16961,/reviews/albums/9759-the-evolution/,Ciara,The Evolution,2007,5.9,
16962,/reviews/albums/9765-harpooner/,Paul Brill,Harpooner,2006,6.6,
16963,/reviews/albums/9755-silver-fire/,M. Craft,Silver & Fire,2006,6.3,
16964,/reviews/albums/9742-an-aural-symbiotic-mystery/,Charlemagne Palestine and Tony Conrad,An Aural Symbiotic Mystery,2006,8.7,
16965,/reviews/albums/9777-mass-appeal-the-best-of-gang-starr/,Gang Starr,Mass Appeal: The Best of Gang Starr,2006,9,
16966,/reviews/albums/9778-the-good-the-bad-the-queen/,"The Good, the Bad & the Queen","The Good, the Bad & the Queen",2007,6.8,
16967,/reviews/albums/9749-remixed-and-reimagined/,Nina Simone,Remixed and Reimagined,2006,3.5,
16968,/reviews/albums/9750-deliver-me-from-my-enemies/,Yabby You,Deliver Me From My Enemies,2006,7.8,
16969,/reviews/albums/9693-kamehameha/,Ponytail,Kamehameha,2006,8.1,
16970,/reviews/albums/9753-kitsune-maison-3/,null -index error,Kitsuné Maison 3,2006,6,
16971,/reviews/albums/9771-someone-to-drive-you-home/,The Long Blondes,Someone to Drive You Home,2006,8.2,
16972,/reviews/albums/9748-starless-bible-black/,Starless & Bible Black,Starless & Bible Black,2006,7.1,
16973,/reviews/albums/9754-ecdysis/,Miho Hatori,Ecdysis,2007,7.1,
16974,/reviews/albums/9719-chokes-ep/,Silkworm,Chokes! EP,2006,7.9,
16975,/reviews/albums/9737-ten-years-of-tears/,Arab Strap,Ten Years of Tears,2006,8.2,
16976,/reviews/albums/9757-100-lbs/,Matthew Herbert,100 Lbs,2007,8.1,
16977,/reviews/albums/9740-1983/,Flying Lotus,1983,2007,5.8,
16978,/reviews/albums/9741-world-waits/,Jeremy Enigk,World Waits,2006,7,
16979,/reviews/albums/9734-dear-sir-ep/,PAS/CAL,Dear Sir EP,2006,7.6,
16980,/reviews/albums/9747-no-place-to-be/,Matisyahu,No Place to Be,2006,4.1,
16981,/reviews/albums/9760-endless-summer/,Fennesz,Endless Summer,2007,9.4,
16982,/reviews/albums/9746-parasiticide/,Two Ton Boa,Parasiticide,2006,6.5,
16983,/reviews/albums/9739-working-nine-to-wolf/,Pinebender,Working Nine to Wolf,2006,6.9,
16984,/reviews/albums/9743-deformation-professionnelle/,Paul Wirkus,Déformation Professionnelle,2007,7.9,
16985,/reviews/albums/9758-dynamite-dancehall-style/,null -index error,Dynamite! Dancehall Style,2006,7.4,
16986,/reviews/albums/9751-disco-romance/,Sally Shapiro,Disco Romance,2006,8.5,
16987,/reviews/albums/2408-julie-doiron-and-the-wooden-stars/,Julie Doiron,Julie Doiron and the Wooden Stars,,6.8,
16988,/reviews/albums/9728-matt-and-kim/,Matt & Kim,Matt and Kim,2006,7.5,
16989,/reviews/albums/9732-the-manhattan-love-suicides/,The Manhattan Love Suicides,The Manhattan Love Suicides,2006,7.7,
16990,/reviews/albums/9736-plays-pajama-pop-pour-vous/,Lullatone,Plays Pajama Pop Pour Vous,2006,7.7,
16991,/reviews/albums/9744-creepshow/,Xiu Xiu,Creepshow,2006,7.6,
16992,/reviews/albums/9745-live-from-austin-tx-austin-city-limits/,Neko Case,"Live from Austin, TX: Austin City Limits",2007,5.5,
16993,/reviews/albums/9727-the-silent-years/,The Silent Years,The Silent Years,2006,7.3,
16994,/reviews/albums/9735-green-blues/,Matt Valentine and Erika Elder,Green Blues,2006,7.9,
16995,/reviews/albums/9733-you-are-the-pride-of-your-street-ep/,Seekers Who Are Lovers,You Are the Pride of Your Street EP,2006,8.2,
16996,/reviews/albums/9730-adventura-anatomica/,Maja Ratkje,Adventura Anatomica,2006,7.8,
16997,/reviews/albums/9696-complete-a-and-b-sides-1963-1970/,Dusty Springfield,Complete A and B Sides 1963-1970,2006,8.5,
16998,/reviews/albums/9716-wishbone/,Jackie Mittoo,Wishbone,2006,8,
16999,/reviews/albums/9724-in-circles/,Tara Jane O’Neil,In Circles,2006,8.1,
17000,/reviews/albums/9723-skull-alcoholic-the-complete-solar-anus/,Solar Anus,Skull Alcoholic: The Complete Solar Anus,2006,7.8,
17001,/reviews/albums/9715-sing-the-greys/,Frightened Rabbit,Sing the Greys,2006,7.5,
17002,/reviews/albums/9738-true-magic/,Mos Def,True Magic,2007,4.5,
17003,/reviews/albums/9700-shes-mature/,Plastic Little,She's Mature,2006,7.4,
17004,/reviews/albums/9731-skeleton-blues/,Simon Joyner & the Fallen Men,Skeleton Blues,2006,7.2,
17005,/reviews/albums/9697-something-about-violins/,Julie Sokolow,Something About Violins,2006,7.6,
17006,/reviews/albums/9722-28-later/,Black Devil Disco Club,28 Later,2006,8.1,
17007,/reviews/albums/9720-candylion/,Gruff Rhys,Candylion,2007,8,
17008,/reviews/albums/9685-breathless/,The Jet Age,Breathless,2006,7.3,
17009,/reviews/albums/9707-if-we-cant-escape-my-pretty/,IV Thieves,If We Can't Escape My Pretty,2006,6.7,
17010,/reviews/albums/9648-i-stand-alone/,Ramblin' Jack Elliott,I Stand Alone,2006,8,
17011,/reviews/albums/9666-ktl/,KTL,KTL,2006,7.1,
17012,/reviews/albums/9717-ghost-reveries-special-edition/,Opeth,Ghost Reveries (Special Edition),2006,8.4,
17013,/reviews/albums/9726-the-fountain-ost/,Clint Mansell,The Fountain OST,2006,5.9,
17014,/reviews/albums/9714-sexor/,Tiga,Sexor,2006,6.2,
17015,/reviews/albums/9713-shine-through/,Aloe Blacc,Shine Through,2006,7.7,
17016,/reviews/albums/9710-entomology/,Josef K,Entomology,2006,7.9,
17017,/reviews/albums/9729-hip-hop-is-dead/,Nas,Hip Hop Is Dead,2006,7.8,
17018,/reviews/albums/9709-funnel-cloud/,Hem,Funnel Cloud,2006,6.1,
17019,/reviews/albums/9689-words-are-dead/,Horse Feathers,Words Are Dead,2006,7.5,
17020,/reviews/albums/9725-connectivity/,Mahogany,Connectivity!,2006,7.6,
17021,/reviews/albums/11892-the-sound-of-girls-aloud-overloaded/,Girls Aloud||Sugababes,The Sound of Girls Aloud,2006,8.5,
17022,/reviews/albums/9721-more-fish/,Ghostface Killah,More Fish,2006,7.3,
17023,/reviews/albums/9699-warp-works-twentieth-century-masters/,London Sinfonietta,Warp Works & Twentieth Century Masters,2006,6.4,
17024,/reviews/albums/9677-do-easy/,Giddy Motors,Do Easy,2006,8,
17025,/reviews/albums/9680-no-heroes/,Converge,No Heroes,2006,8.1,
17026,/reviews/albums/9718-exodus-into-unheard-rhythms/,Oh No,Exodus Into Unheard Rhythms,2006,8,
17027,/reviews/albums/9688-a-charlie-brown-christmas/,Vince Guaraldi,A Charlie Brown Christmas,2006,8.3,
17028,/reviews/albums/9656-a-senile-animal/,Melvins,(A) Senile Animal,2006,7.3,
17029,/reviews/albums/9702-tierbeobachtungen/,Jan Jelinek,Tierbeobachtungen,2006,7.9,
17030,/reviews/albums/9692-springfield/,Arthur Russell,Springfield,2006,8.2,
17031,/reviews/albums/9708-the-blinding-ep/,Babyshambles,The Blinding EP,2006,6.1,
17032,/reviews/albums/11893-silver-secaucus/,The Wrens,Silver,2006,7.1,
17033,/reviews/albums/9686-anoint/,Ocrilim,Anoint,2006,7.7,
17034,/reviews/albums/9684-now-is-the-time/,Polysics,Now Is the Time!,2006,7,
17035,/reviews/albums/9671-the-tragic-treasury-songs-from-a-series-of-unfortunate-events/,The Gothic Archies,The Tragic Treasury: Songs From a Series of Unfortunate Events,2006,7.8,
17036,/reviews/albums/9711-the-inspiration/,Jeezy,The Inspiration,2006,8.1,
17037,/reviews/albums/9712-the-destroyed-room-b-sides-and-rarities/,Sonic Youth,The Destroyed Room: B-Sides and Rarities,2006,7.2,
17038,/reviews/albums/9676-skoda-mluvit/,Schneider TM,Skoda Mluvit,2006,7.4,
17039,/reviews/albums/9668-fast-food-nation-ost/,null -index error,Fast Food Nation OST,2006,7.5,
17040,/reviews/albums/9706-skin-and-bones/,Foo Fighters,Skin and Bones,2006,3.8,
17041,/reviews/albums/9653-sea-changes-coelacanths-a-young-persons-guide-to-john-fahey/,John Fahey,Sea Changes & Coelacanths: A Young Persons Guide to John Fahey,2006,8.6,
17042,/reviews/albums/9679-en-nuestro-desafio/,Tristeza,En Nuestro Desafío,2006,3.3,
17043,/reviews/albums/9664-get-right-with-god/,Dirty Faces,Get Right With God,2006,6.3,
17044,/reviews/albums/9690-dat-rosa-mel-apibus/,White Magic,Dat Rosa Mel Apibus,2006,7.7,
17045,/reviews/albums/9665-the-twilight-sad-ep/,The Twilight Sad,The Twilight Sad EP,2006,7.8,
17046,/reviews/albums/9701-legends-of-country-music/,Bob Wills and His Texas Playboys,Legends of Country Music,2006,9.4,
17047,/reviews/albums/9703-the-sweet-escape/,Gwen Stefani,The Sweet Escape,2006,6.5,
17048,/reviews/albums/9650-music-for-plants/,Mixel Pixel,Music For Plants,2006,5.5,
17049,/reviews/albums/9645-invasive-exotics/,Indian Jewelry,Invasive Exotics,2006,7.2,
17050,/reviews/albums/9694-pleasure-ground/,Prurient,Pleasure Ground,2006,7.8,
17051,/reviews/albums/9695-cake-or-death/,Lee Hazlewood,Cake or Death,2006,7.7,
17052,/reviews/albums/9687-live-at-the-fillmore-east/,Neil Young||Crazy Horse,Live at the Fillmore East,2006,8.2,
17053,/reviews/albums/9651-sangue-puro/,Les Georges Leningrad,Sangue Puro,2006,7,
17054,/reviews/albums/9659-aerial-days/,Songs of Green Pheasant,Aerial Days,2006,7.3,
17055,/reviews/albums/9657-math-and-physics-club/,Math and Physics Club,Math and Physics Club,2006,7.2,
17056,/reviews/albums/9698-music-from-the-oc-mix-6-covering-our-tracks/,null -index error,Music from The O.C. Mix 6: Covering Our Tracks,2006,1.8,
17057,/reviews/albums/9691-perception/,The Doors,Perception,2006,6.5,
17058,/reviews/albums/9629-robot/,Robert Lippok,Robot,2006,4.9,
17059,/reviews/albums/9655-live-at-cbgb-1982/,Bad Brains,Live at CBGB 1982,2006,6.5,
17060,/reviews/albums/9667-the-beatific-visions/,Brakes,The Beatific Visions,2006,7.8,
17061,/reviews/albums/11891-the-knife-deep-cuts/,The Knife,The Knife,2006,6.3,
17062,/reviews/albums/9678-latenighttales/,Air,LateNightTales,2006,7.8,
17063,/reviews/albums/9646-the-unsung-colony/,Norfolk & Western,The Unsung Colony,2006,6.6,
17064,/reviews/albums/9639-sunset-at-the-end-of-the-industrial-age/,The USA Is a Monster,Sunset at the End of the Industrial Age,2006,6.7,
17065,/reviews/albums/9670-songs-for-the-gentle/,My My,Songs for the Gentle,2006,8.3,
17066,/reviews/albums/9682-the-rakamonie-ep/,Robyn,The Rakamonie EP,2006,7.8,
17067,/reviews/albums/9683-stop-the-clocks/,Oasis,Stop the Clocks,2006,6.5,
17068,/reviews/albums/9635-not-sayingjust-saying/,Shout Out Out Out Out,Not Saying/Just Saying,2006,5.7,
17069,/reviews/albums/9634-northern-stains/,Fe-Mail,Northern Stains,2006,7.3,
17070,/reviews/albums/9633-the-absent-and-the-distant/,Corrina Repp,The Absent and the Distant,2006,8,
17071,/reviews/albums/9681-the-best-of-vol-1/,Depeche Mode,The Best of Vol. 1,2006,8.2,
17072,/reviews/albums/9669-love/,The Beatles,Love,2006,8.5,
17073,/reviews/albums/9626-illuminated-manuscript/,Cale Parks,Illuminated Manuscript,2006,4.7,
17074,/reviews/albums/9632-ensemble/,Ensemble,Ensemble,2006,5.7,
17075,/reviews/albums/11890-stowawaycanonic-scott-solter-plays-pattern-is-movement/,Pattern Is Movement||Scott Solter,Stowaway,2006,7,
17076,/reviews/albums/9662-in-the-absence-of-truth/,Isis,In the Absence of Truth,2006,8.3,
17077,/reviews/albums/9660-18-singles/,U2,18 Singles,2006,7,
17078,/reviews/albums/9628-precis/,Benoît Pioulard,Précis,2006,6,
17079,/reviews/albums/9627-songs-from-before/,Max Richter,Songs From Before,2006,8.3,
17080,/reviews/albums/9663-pacs-life/,2Pac,Pac's Life,2006,4.1,
