pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
12768,/reviews/albums/14444-funstyle/,Liz Phair,Funstyle,2010,2.6,
12769,/reviews/albums/14439-flesh-tone/,Kelis,Flesh Tone,2010,7.2,
12770,/reviews/albums/14435-taste-the-sin/,Black Tusk,Taste the Sin,2010,7.6,
12771,/reviews/albums/14400-bonjour/,Rachid Taha,Bonjour,2009,7.5,
12772,/reviews/albums/14438-chapter-ahead-being-fake-ep/,Boris||Torche,Chapter Ahead Being Fake EP,2010,6,
12773,/reviews/albums/14432-touched-ep/,Blondes,Touched EP,2010,7.2,
12774,/reviews/albums/14436-mount-wittenberg-orca/,Björk||Dirty Projectors,Mount Wittenberg Orca,2010,7.7,
12775,/reviews/albums/14419-roachy-balboa/,Roach Gigz,Roachy Balboa,2010,7.7,
12776,/reviews/albums/14417-fantision/,Dino Felipe,Fantision,2010,7.9,
12777,/reviews/albums/14378-reservoir-songs-ii-ep/,Crooked Fingers,Reservoir Songs II EP,2010,6.8,
12778,/reviews/albums/14425-immer-3/,Michael Mayer,Immer 3,2010,7.8,
12779,/reviews/albums/14424-sir-lucious-left-foot-the-son-of-chico-dusty/,Big Boi,Sir Lucious Left Foot: The Son of Chico Dusty,2010,9.2,
12780,/reviews/albums/14321-lustre/,Ed Harcourt,Lustre,2010,4.3,
12781,/reviews/albums/14399-omg/,Rusko,O.M.G.!,2010,6.7,
12782,/reviews/albums/14376-shut-up-dude/,Das Racist,"Shut Up, Dude",2010,7.8,
12783,/reviews/albums/14409-mr-zone-6/,Gucci Mane,Mr. Zone 6,2010,8.3,
12784,/reviews/albums/14411-fabric-52/,Optimo,Fabric 52,2010,7.5,
12785,/reviews/albums/14395-listen-for-the-clues/,Trumpeter Swan,Listen for the Clues,2010,5.8,
12786,/reviews/albums/14396-addicts-black-meddle-part-ii/,Nachtmystium,"Addicts: Black Meddle, Part II",2010,8.2,
12787,/reviews/albums/14418-base-world-pt-1/,Lil B,"Base World, Pt. 1",2010,7,
12788,/reviews/albums/14404-night-work/,Scissor Sisters,Night Work,2010,7.6,
12789,/reviews/albums/14415-king-of-the-beach/,Wavves,King of the Beach,2010,8.4,
12790,/reviews/albums/14403-fever/,Sleepy Sun,Fever,2010,6.1,
12791,/reviews/albums/14385-swung-from-the-branches/,Foxes in Fiction,Swung From the Branches,2010,7.3,
12792,/reviews/albums/14371-earth-vs-the-pipettes/,The Pipettes,Earth vs. the Pipettes,2010,3.2,
12793,/reviews/albums/14413-square-shells-ep/,Kurt Vile,Square Shells EP,2010,7.6,
12794,/reviews/albums/14407-white-magic/,CEO,White Magic,2010,8.5,
12795,/reviews/albums/14387-we-are-all-one-in-the-sun-a-tribute-to-robbie-basho/,null -index error,"We Are All One, in the Sun: A Tribute to Robbie Basho",2010,7.9,
12796,/reviews/albums/14406-catoptric/,Psychic Ills,Catoptric,2010,5.8,
12797,/reviews/albums/14388-cosmology/,Rolo Tomassi,Cosmology,2010,6.1,
12798,/reviews/albums/14393-outlaster/,Nina Nastasia,Outlaster,2010,8.1,
12799,/reviews/albums/14398-expo-86/,Wolf Parade,Expo 86,2010,7.5,
12800,/reviews/albums/14372-ramadanman-ep/,Ramadanman,Ramadanman EP,2010,7.9,
12801,/reviews/albums/14389-perch-patchwork/,Maps & Atlases,Perch Patchwork,2010,7.4,
12802,/reviews/albums/14401-dansette-dansette/,Tender Trap,Dansette Dansette,2010,7.1,
12803,/reviews/albums/14357-peoples-potential-family-album/,null -index error,Peoples Potential Family Album,2010,8,
12804,/reviews/albums/14366-mare/,Julian Lynch,Mare,2010,8.5,
12805,/reviews/albums/14363-chicago/,Efdemin,Chicago,2010,6.5,
12806,/reviews/albums/14390-jazeera-nights-folk-and-pop-sounds-of-syria/,Omar Souleyman,Jazeera Nights: Folk and Pop Sounds of Syria,2010,7.8,
12807,/reviews/albums/14402-get-him-to-the-greek-ost/,Infant Sorrow,Get Him to the Greek OST,2010,5.5,
12808,/reviews/albums/14373-magic-bullets/,Magic Bullets,Magic Bullets,2010,7.2,
12809,/reviews/albums/14386-how-i-got-over/,The Roots,How I Got Over,2010,8.1,
12810,/reviews/albums/14298-all-creatures-will-make-merry/,Meursault,All Creatures Will Make Merry,2010,7.9,
12811,/reviews/albums/14397-dagger-paths/,Forest Swords,Dagger Paths,2010,7.9,
12812,/reviews/albums/14377-dj-kicks/,Kode9,DJ-Kicks,2010,7.3,
12813,/reviews/albums/14353-life-magazine-remixes-ep/,Cold Cave,Life Magazine Remixes EP,2010,7.3,
12814,/reviews/albums/14381-the-boxer/,Kele,The Boxer,2010,5.1,
12815,/reviews/albums/14360-against-love/,Windsor for the Derby,Against Love,2010,6.9,
12816,/reviews/albums/14391-star-tiger-star-ariel/,Delays,Star Tiger Star Ariel,2010,5.7,
12817,/reviews/albums/14354-allo-darlin/,Allo Darlin',Allo Darlin',2010,7.9,
12818,/reviews/albums/14392-time-flies/,Oasis,Time Flies... 1994-2009,2010,6,
12819,/reviews/albums/14348-disco2/,HEALTH,Disco2,2010,7.8,
12820,/reviews/albums/14384-martians-bloom/,Linfinity,Martian's Bloom,2010,7.1,
12821,/reviews/albums/14382-southern-gothic/,The Constellations,Southern Gothic,2010,4.4,
12822,/reviews/albums/14332-the-threshingfloor/,Wovenhand,The Threshingfloor,2010,7.3,
12823,/reviews/albums/14375-splazsh/,Actress,Splazsh,2010,8.3,
12824,/reviews/albums/14358-cocainism-vol-2/,Raekwon,"Cocainism, Vol. 2",2010,7.6,
12825,/reviews/albums/14293-the-offending-party/,Dragoon,The Offending Party,2010,7.6,
12826,/reviews/albums/14361-sinister-devices/,Viernes,Sinister Devices,2010,7.6,
12827,/reviews/albums/14370-about-to-choke-reissue/,Vic Chesnutt,About to Choke [Reissue],2010,7.5,
12828,/reviews/albums/14317-homeland/,Laurie Anderson,Homeland,2010,8.3,
12829,/reviews/albums/14349-the-five-ghosts/,Stars,The Five Ghosts,2010,5.7,
12830,/reviews/albums/14296-we-are-born/,Sia,We Are Born,2010,6.6,
12831,/reviews/albums/14368-oh-ep/,Oval,Oh EP,2010,6.7,
12832,/reviews/albums/14365-bang-goes-the-knighthood/,The Divine Comedy,Bang Goes the Knighthood,2010,7.6,
12833,/reviews/albums/14379-go-common-classics/,Common,Go! Common Classics,2010,4.5,
12834,/reviews/albums/14380-recovery/,Eminem,Recovery,2010,2.8,
12835,/reviews/albums/14351-two-agents/,Signaldrift,Two Agents,2010,6.5,
12836,/reviews/albums/14356-el-che/,Rhymefest,El Che,2010,6.9,
12837,/reviews/albums/14369-something-for-everybody/,Devo,Something For Everybody,2010,6.6,
12838,/reviews/albums/14327-freiland-klaviermusik/,Wolfgang Voigt,Freiland Klaviermusik,2010,6,
12839,/reviews/albums/14359-further/,The Chemical Brothers,Further,2010,8,
12840,/reviews/albums/14334-homemade-extacy/,Florene,Homemade Extacy,2010,5.4,
12841,/reviews/albums/14344-baby-style-ep/,Keepaway,Baby Style EP,2010,6.7,
12842,/reviews/albums/14342-chasing-after-shadows-living-with-the-ghosts/,Hammock,Chasing After Shadows... Living With the Ghosts,2010,7.3,
12843,/reviews/albums/14355-american-slang/,The Gaslight Anthem,American Slang,2010,7.3,
12844,/reviews/albums/14336-lazerproof/,Major Lazer||La Roux,Lazerproof,2010,7.2,
12845,/reviews/albums/14347-melted/,Ty Segall,Melted,2010,7.5,
12846,/reviews/albums/14362-false-lights-from-the-land-ep/,Richard Hawley,False Lights From the Land EP,2010,7.5,
12847,/reviews/albums/14329-tacklebox/,The Cool Kids,Tacklebox,2010,6,
12848,/reviews/albums/14350-future-breeds/,Hot Hot Heat,Future Breeds,2010,6.8,
12849,/reviews/albums/14367-thank-me-later/,Drake,Thank Me Later,2010,8.4,
12850,/reviews/albums/14312-1967-1966-1968/,Koes Bersuadara||Dara Puspita,1967,2010,7.8,
12851,/reviews/albums/14352-goodbye-killer/,Pernice Brothers,"Goodbye, Killer",2010,5.8,
12852,/reviews/albums/14346-wild-smile/,Suckers,Wild Smile,2010,7.7,
12853,/reviews/albums/14343-fuck-a-mixtape/,T.I.,Fuck a Mixtape,2010,7.4,
12854,/reviews/albums/14340-how-to-destroy-angels/,How to destroy angels_,How to Destroy Angels,2010,7,
12855,/reviews/albums/14345-wye-oak/,Wye Oak,My Neighbor/My Creator,2010,7.2,
12856,/reviews/albums/14338-walls/,Walls,Walls,2010,6.6,
12857,/reviews/albums/14322-becoming-a-jackal/,Villagers,Becoming a Jackal,2010,6.9,
12858,/reviews/albums/14335-champ/,Tokyo Police Club,Champ,2010,7.6,
12859,/reviews/albums/14326-returnal/,Oneohtrix Point Never,Returnal,2010,8.2,
12860,/reviews/albums/14278-and-they-have-escaped-the-weight-of-darkness/,Ólafur Arnalds,...And They Have Escaped the Weight of Darkness,2010,7,
12861,/reviews/albums/14337-broken-hearts-dirty-windows-songs-of-john-prine/,null -index error,Broken Hearts & Dirty Windows: Songs of John Prine,2010,6.8,
12862,/reviews/albums/14314-assume-crash-position/,Konono N°1,Assume Crash Position,2010,5.7,
12863,/reviews/albums/14341-rope-and-summit-ep/,Junip,Rope and Summit EP,2010,8,
12864,/reviews/albums/14288-disintegration-deluxe-edition/,The Cure,Disintegration [Deluxe Edition],2010,10,
12865,/reviews/albums/14311-living/,Pontiak,Living,2010,5.6,
12866,/reviews/albums/14303-topp-stemning-pa-lokal-bar/,Casiokids,Topp Stemning På Lokal Bar,2010,7.6,
12867,/reviews/albums/14325-twistable-turnable-man-a-musical-tribute-to-the-songs-of-shel-silverstein/,null -index error,"Twistable, Turnable Man: A Musical Tribute to the Songs of Shel Silverstein",2010,6.8,
12868,/reviews/albums/14330-the-shape-of-punk-to-come-a-chimerical-bombation-in-12-bursts-deluxe-edition/,Refused,The Shape of Punk to Come: A Chimerical Bombination in 12 Bursts [Deluxe Edition],2010,9.4,
12869,/reviews/albums/14275-does-it-look-like-im-here/,Emeralds,Does It Look Like I'm Here?,2010,8.3,
12870,/reviews/albums/14302-a-memory-is-better-than-nothing/,Television Personalities,A Memory Is Better Than Nothing,2010,4.2,
12871,/reviews/albums/14248-the-jayhawks/,The Jayhawks,The Jayhawks,2010,6,
12872,/reviews/albums/14306-into-the-great-wide-yonder/,Trentemøller,Into the Great Wide Yonder,2010,6.5,
12873,/reviews/albums/14333-the-drums/,The Drums,The Drums,2010,7.5,
12874,/reviews/albums/14331-lp4/,Ratatat,LP4,2010,5.2,
12875,/reviews/albums/14320-heavy-ghost-appendices/,DM Stith,Heavy Ghost Appendices,2010,6.5,
12876,/reviews/albums/14310-year-of-panic/,Hanoi Janes,Year of Panic,2010,7.9,
12877,/reviews/albums/14323-eccentric-breaks-and-beats/,null -index error,Eccentric Breaks and Beats,2010,8.3,
12878,/reviews/albums/14318-pigeons/,Here We Go Magic,Pigeons,2010,7.5,
12879,/reviews/albums/14324-before-today/,Ariel Pink's Haunted Graffiti,Before Today,2010,9,
12880,/reviews/albums/14307-the-black-dirt-sessions/,Deer Tick,The Black Dirt Sessions,2010,5.6,
12881,/reviews/albums/14313-the-bride-screamed-murder/,Melvins,The Bride Screamed Murder,2010,5.2,
12882,/reviews/albums/14308-dirty-south-dance-2/,A-Trak,Dirty South Dance 2,2010,7.3,
12883,/reviews/albums/14255-tiger-bay-finisterre/,Saint Etienne,Tiger Bay,2010,8.7,
12884,/reviews/albums/14276-destroyer-of-the-void/,Blitzen Trapper,Destroyer of the Void,2010,7.5,
12885,/reviews/albums/14315-see-you-on-the-moon/,Tift Merritt,See You on the Moon,2010,6.7,
12886,/reviews/albums/14316-the-champ-is-here-3/,Jadakiss,The Champ Is Here 3,2010,7.7,
12887,/reviews/albums/14319-callin-all/,The La’s,Callin' All,2010,4.9,
12888,/reviews/albums/14267-shadows/,Teenage Fanclub,Shadows,2010,7.4,
12889,/reviews/albums/14280-gemini/,Wild Nothing,Gemini,2010,8.2,
12890,/reviews/albums/14284-trash-kit/,Trash Kit,Trash Kit,2010,6.6,
12891,/reviews/albums/14309-suite-420/,Devin the Dude,Suite #420,2010,5.3,
12892,/reviews/albums/14304-be-yourself-a-tribute-to-graham-nashs-songs-for-beginners/,null -index error,Be Yourself: A Tribute to Graham Nash's Songs for Beginners,2010,6.1,
12893,/reviews/albums/14305-long-distance/,Onra,Long Distance,2010,8,
12894,/reviews/albums/14270-anidea/,Guido,Anidea,2010,8.3,
12895,/reviews/albums/14263-dominant-curve/,Brooklyn Rider,Dominant Curve,2010,7.5,
12896,/reviews/albums/14218-me-oh-my/,Cate Le Bon,Me Oh My,2009,7.3,
12897,/reviews/albums/14301-curtis-lane-ep/,Active Child,Curtis Lane EP,2010,7.7,
12898,/reviews/albums/14299-say-it/,Born Ruffians,Say It,2010,3.8,
12899,/reviews/albums/14294-body-talk-pt-1/,Robyn,Body Talk Pt. 1,2010,8.5,
12900,/reviews/albums/14287-vespers/,Redhooker,Vespers,2010,7.2,
12901,/reviews/albums/14266-heaps-of-nothing/,Naked on the Vague,Heaps of Nothing,2010,7.3,
12902,/reviews/albums/14295-deathbed-4-ep/,The Ponys,Deathbed + 4,2010,7.8,
12903,/reviews/albums/14289-trap-or-die-ii/,Jeezy,Trap or Die II,2010,7.2,
12904,/reviews/albums/14279-innerspeaker/,Tame Impala,Innerspeaker,2010,8.5,
12905,/reviews/albums/14290-peter-wolf-crier/,Peter Wolf Crier,Inter-Be,2010,6.9,
12906,/reviews/albums/14291-well-done-europe/,The Chap,Well Done Europe,2010,7.7,
12907,/reviews/albums/14285-krit-wuz-here/,Big K.R.I.T.,K.R.I.T. Wuz Here,2010,7.7,
12908,/reviews/albums/14300-the-ghost-who-walks/,Karen Elson,The Ghost Who Walks,2010,6.3,
12909,/reviews/albums/14233-bigger-and-blackerer/,David Cross,Bigger and Blackerer,2010,5.6,
12910,/reviews/albums/14206-a-thousand-voices-ep/,My Gold Mask,A Thousand Voices EP,2010,5.9,
12911,/reviews/albums/14247-three-kings/,Dead Meadow,Three Kings,2010,6.7,
12912,/reviews/albums/14258-saint-bartlett/,Damien Jurado,Saint Bartlett,2010,7.9,
12913,/reviews/albums/14297-love-and-its-opposite/,Tracey Thorn,Love and Its Opposite,2010,6.9,
12914,/reviews/albums/14286-of-light-shabazz-palaces/,Shabazz Palaces,Of Light,2009,8,
12915,/reviews/albums/14274-burners/,Robedoor,Burners,2010,6.9,
12916,/reviews/albums/14272-holy-ground-nyc-live-with-the-wordless-music-orchestra/,Mono,Holy Ground: NYC Live with the Wordless Music Orchestra,2010,7.1,
12917,/reviews/albums/14262-the-samps-ep/,The Samps,The Samps EP,2010,7.7,
12918,/reviews/albums/14260-maniac-meat/,TOBACCO,Maniac Meat,2010,7.6,
12919,/reviews/albums/14292-revolutions-per-minute/,Reflection Eternal,Revolutions Per Minute,2010,7.5,
12920,/reviews/albums/14282-spirit-youth/,The Depreciation Guild,Spirit Youth,2010,7.6,
12921,/reviews/albums/14214-splash/,Jeremy Jay,Splash,2010,6.3,
12922,/reviews/albums/14283-dj-kicks/,James Holden,DJ-Kicks,2010,7.7,
12923,/reviews/albums/14281-beach-fossils/,Beach Fossils,Beach Fossils,2010,7.8,
12924,/reviews/albums/14229-cmyk-ep/,James Blake,CMYK,2010,8.3,
12925,/reviews/albums/14239-subject-to-shift/,Solvent,Subject to Shift,2010,7,
12926,/reviews/albums/14244-dust/,Ellen Allien,Dust,2010,7.1,
12927,/reviews/albums/14235-now-i-got-worry-controversial-negro/,The Jon Spencer Blues Explosion,Now I Got Worry,2010,8.5,
12928,/reviews/albums/14265-distant-relatives/,Damian Marley||Nas,Distant Relatives,2010,6.1,
12929,/reviews/albums/14273-compass/,Jamie Lidell,Compass,2010,6.6,
12930,/reviews/albums/14252-kitsune-maison-9/,null -index error,Kitsuné Maison 9,2010,4.6,
12931,/reviews/albums/14102-eyes-nines/,Trash Talk,Eyes & Nines,2010,7.8,
12932,/reviews/albums/14268-dopeman-music/,Scarface,Dopeman Music,2010,7.7,
12933,/reviews/albums/14269-total-life-forever/,Foals,Total Life Forever,2010,7.6,
12934,/reviews/albums/14271-the-archandroid/,Janelle Monáe,The ArchAndroid,2010,8.5,
12935,/reviews/albums/14250-pure-moods-ep/,Cave,Pure Moods EP,2010,6.6,
12936,/reviews/albums/14256-say-god/,Daniel Higgs,Say God,2010,7,
12937,/reviews/albums/14259-oj-simpson/,Guilty Simpson,OJ Simpson,2010,8,
12938,/reviews/albums/14222-brothers/,The Black Keys,Brothers,2010,7.7,
12939,/reviews/albums/14264-exile-on-main-st-deluxe-edition/,The Rolling Stones,Exile on Main St. [Deluxe Edition],2010,10,
12940,/reviews/albums/14236-alt-er-tabt/,Under Byen,Alt Er Tabt,2010,7.6,
12941,/reviews/albums/14253-in-and-out-and-back-again/,Woven Bones,In and Out and Back Again,2010,6.6,
12942,/reviews/albums/14261-rhizomes/,Effi Briest,Rhizomes,2010,6.3,
12943,/reviews/albums/14249-false-flag/,Rangda,False Flag,2010,8.2,
12944,/reviews/albums/14243-infinite-arms/,Band of Horses,Infinite Arms,2010,5.3,
12945,/reviews/albums/14161-wounded-lion/,Wounded Lion,Wounded Lion,2010,5.8,
12946,/reviews/albums/14234-opal-island/,Konntinent,Opal Island,2010,7.8,
12947,/reviews/albums/14245-the-peoples-record/,Club 8,The People's Record,2010,6.2,
12948,/reviews/albums/14240-a-small-turn-of-human-kindness/,Harvey Milk,A Small Turn of Human Kindness,2010,7.8,
12949,/reviews/albums/14257-this-is-happening/,LCD Soundsystem,This Is Happening,2010,9.2,
12950,/reviews/albums/14246-night-train-ep/,Keane,Night Train EP,2010,3,
12951,/reviews/albums/14230-new-slaves/,Zs,New Slaves,2010,7,
12952,/reviews/albums/14215-blackjazz/,Shining,Blackjazz,2010,7.7,
12953,/reviews/albums/14207-latin/,Holy Fuck,Latin,2010,7.8,
12954,/reviews/albums/14251-treats/,Sleigh Bells,Treats,2010,8.7,
12955,/reviews/albums/14238-fabric-51/,DJ T.,Fabric 51,2010,7,
12956,/reviews/albums/14226-warm-slime/,Thee Oh Sees,Warm Slime,2010,6.9,
12957,/reviews/albums/14242-the-adventures-of-bobby-ray/,B.o.B,The Adventures of Bobby Ray,2010,4.2,
12958,/reviews/albums/14228-no-singles/,Japandroids,No Singles,2010,6.7,
12959,/reviews/albums/14241-nothing-hurts/,Male Bonding,Nothing Hurts,2010,8.5,
12960,/reviews/albums/14227-the-bells/,Nils Frahm,The Bells,2010,4.8,
12961,/reviews/albums/14193-totaled/,Indian Jewelry,Totaled,2010,5.8,
12962,/reviews/albums/14232-feast-of-the-hunters-moon/,Black Prairie,Feast of the Hunter's Moon,2010,5.4,
12963,/reviews/albums/14220-heres-to-taking-it-easy/,Phosphorescent,Here's to Taking It Easy,2010,8.2,
12964,/reviews/albums/14217-grey-oceans/,CocoRosie,Grey Oceans,2010,5.1,
12965,/reviews/albums/14208-seedbed/,Twin Stumps,Seedbed,2010,7.4,
12966,/reviews/albums/14213-dettmann/,Marcel Dettmann,Dettmann,2010,7.4,
12967,/reviews/albums/14231-boys-outside/,Steve Mason,Boys Outside,2010,7,
12968,/reviews/albums/14225-life/,Sage Francis,Li(f)e,2010,6.3,
12969,/reviews/albums/14237-sea-of-cowards/,The Dead Weather,Sea of Cowards,2010,7.8,
12970,/reviews/albums/14212-deep-tissue/,People of the North,Deep Tissue,2010,7.1,
12971,/reviews/albums/14219-wake-up-the-nation/,Paul Weller,Wake Up the Nation,2010,7.7,
12972,/reviews/albums/14223-where-did-the-night-fall/,UNKLE,Where Did the Night Fall,2010,5.9,
12973,/reviews/albums/14224-at-echo-lake/,Woods,At Echo Lake,2010,8,
12974,/reviews/albums/14203-high-violet/,The National,High Violet,2010,8.7,
12975,/reviews/albums/14216-cut-and-run/,Child Abuse,Cut and Run,2010,6.7,
12976,/reviews/albums/14210-east-general/,The Bitters,East General,2010,5.6,
12977,/reviews/albums/14211-liquid-love/,Shy Child,Liquid Love,2010,7,
12978,/reviews/albums/14221-honest-strings-a-tribute-to-the-life-and-work-of-jack-rose/,null -index error,Honest Strings: A Tribute to the Life and Work of Jack Rose,2010,8.6,
12979,/reviews/albums/14202-your-future-our-clutter/,The Fall,Your Future Our Clutter,2010,8,
12980,/reviews/albums/14177-in-evening-air/,Future Islands,In Evening Air,2010,7.6,
12981,/reviews/albums/14204-everyone-is-a-ghost/,Monster Movie,Everyone Is a Ghost,2010,6.7,
12982,/reviews/albums/14205-the-dogs-are-parading/,David Holmes,The Dogs Are Parading,2010,7.7,
12983,/reviews/albums/14188-relayted/,Gayngs,Relayted,2010,6.5,
12984,/reviews/albums/14198-cosmogramma/,Flying Lotus,Cosmogramma,2010,8.8,
12985,/reviews/albums/14209-victorian-america/,Emily Jane White,Victorian America,2010,7.1,
12986,/reviews/albums/14187-a-little-big/,Bobby and Blumm,A Little Big,2010,6.2,
12987,/reviews/albums/14154-bedford-park/,The Infesticons,Bedford Park,2010,6.1,
12988,/reviews/albums/14194-more/,Booka Shade,More!,2010,6.5,
12989,/reviews/albums/14195-together/,The New Pornographers,Together,2010,7.3,
12990,/reviews/albums/14199-cracked-love-other-drugs/,Unnatural Helpers,Cracked Love & Other Drugs,2010,7.8,
12991,/reviews/albums/14183-instant-coffee-baby-if-you-leave-it-alone/,The Wave Pictures,Instant Coffee Baby,2008,7.8,
12992,/reviews/albums/14192-a-book-of-songs-for-anne-marie/,Baby Dee,A Book of Songs for Anne Marie,2010,7.9,
12993,/reviews/albums/14138-omni/,Minus the Bear,Omni,2010,3.5,
12994,/reviews/albums/14196-heaven-is-whenever/,The Hold Steady,Heaven Is Whenever,2010,6.2,
12995,/reviews/albums/14182-mcmlxxx/,Lazer Crystal,MCMLXXX,2010,6.7,
12996,/reviews/albums/14170-a-balloon-called-moaning/,The Joy Formidable,A Balloon Called Moaning,2010,6.7,
12997,/reviews/albums/14197-the-fear-is-excruciating-but-therein-lies-the-answer/,Red Sparowes,"The Fear Is Excruciating, But Therein Lies the Answer",2010,5.2,
12998,/reviews/albums/14201-option-paralysis/,The Dillinger Escape Plan,Option Paralysis,2010,7.2,
12999,/reviews/albums/14200-forgiveness-rock-record/,Broken Social Scene,Forgiveness Rock Record,2010,8.3,
13000,/reviews/albums/14189-barefoot-wanderer/,Jahcoozi,Barefoot Wanderer,2010,6.8,
13001,/reviews/albums/14180-you-never-did-anything-wrong-to-me/,Team Ghost,You Never Did Anything Wrong to Me,2010,7.4,
13002,/reviews/albums/14163-a-mishmash-of-changing-moods/,Applescal,A Mishmash of Changing Moods,2010,6.8,
13003,/reviews/albums/14172-pauls-tomb-a-triumph/,Frog Eyes,Paul's Tomb: A Triumph,2010,6.4,
13004,/reviews/albums/14176-sun-bronzed-greek-gods-ep/,DoM ,Sun Bronzed Greek Gods EP,2010,8,
13005,/reviews/albums/14191-inter-arbiter/,Inlets,Inter Arbiter,2010,6.1,
13006,/reviews/albums/14174-words-are-stupid/,The Black Swans,Words Are Stupid,2010,7.6,
13007,/reviews/albums/14164-ecailles-de-lune/,Alcest,Écailles de Lune,2010,8.4,
13008,/reviews/albums/14136-my-best-friend-is-you/,Kate Nash,My Best Friend Is You,2010,7.8,
13009,/reviews/albums/14190-crystal-castles/,Crystal Castles,Crystal Castles,2010,8.5,
13010,/reviews/albums/14184-little-more-lived-in/,Snowglobe,Little More Lived In,2010,6.7,
13011,/reviews/albums/14185-trans-continental-hustle/,Gogol Bordello,Trans-Continental Hustle,2010,6.4,
13012,/reviews/albums/14179-what-we-lose-in-the-fire-we-gain-in-the-flood/,The Mynabirds,What We Lose in the Fire We Gain in the Flood,2010,8,
13013,/reviews/albums/14143-voluspa/,The Golden Filter,Voluspa,2010,5.8,
13014,/reviews/albums/14165-dj-kicks/,The Juan MacLean,DJ-Kicks,2010,8.1,
13015,/reviews/albums/14181-thistled-spring/,Horse Feathers,Thistled Spring,2010,7.5,
13016,/reviews/albums/14151-animal-feelings/,Rafter,Animal Feelings,2010,5,
13017,/reviews/albums/14186-daughters/,Daughters,Daughters,2010,8.2,
13018,/reviews/albums/14175-avi-buffalo/,Avi Buffalo,Avi Buffalo,2010,7.9,
13019,/reviews/albums/14178-nobodys-daughter/,Hole,Nobody's Daughter,2010,2.9,
13020,/reviews/albums/14169-iii/,Ulaan Khol,III,2010,7,
13021,/reviews/albums/14171-guitar-el-chark/,Omar Khorshid,Guitar El Chark: Guitar of the Orient,2010,8.1,
13022,/reviews/albums/14159-completely-removed/,Medications,Completely Removed,2010,7.8,
13023,/reviews/albums/14158-streetlights/,Kurupt,Streelights,2010,4.8,
13024,/reviews/albums/14146-clinging-to-a-scheme/,The Radio Dept.,Clinging to a Scheme,2010,8.3,
13025,/reviews/albums/14155-clay-stones/,We Are the World,Clay Stones,2010,4.9,
13026,/reviews/albums/14167-the-day-the-turf-stood-still/,DaVinci,The Day the Turf Stood Still,2010,7.6,
13027,/reviews/albums/14168-secret-agent/,Tony Allen,Secret Agent,2009,7.4,
13028,/reviews/albums/14156-all-days-are-nights-songs-for-lulu/,Rufus Wainwright,All Days are Nights: Song for Lulu,2010,3.9,
13029,/reviews/albums/14173-the-chaos/,The Futureheads,The Chaos,2010,7.3,
13030,/reviews/albums/14166-the-endtables/,The Endtables,The Endtables,2010,7.5,
13031,/reviews/albums/14162-lux/,Disappears,Lux,2010,6.9,
13032,/reviews/albums/14160-kush-and-orange-juice/,Wiz Khalifa,Kush and Orange Juice,2010,7.2,
13033,/reviews/albums/14148-travellers-in-space-and-time/,The Apples in Stereo,Travellers in Space and Time,2010,7.3,
13034,/reviews/albums/14147-subiza/,Delorean,Subiza,2010,8.4,
13035,/reviews/albums/14145-dollar-sign/,Mark Sultan,$,2010,6.8,
13036,/reviews/albums/14126-ear-drums-and-black-holes/,Starkey,Ear Drums and Black Holes,2010,7.9,
13037,/reviews/albums/14116-thing/,Trans Am,Thing,2010,6.7,
13038,/reviews/albums/14153-the-incredible-string-band-the-5000-spirits-or-the-layers-of-the-onion-the-hangmans-beautiful-daughter-wee-tam-and-the-big-huge/,Incredible String Band,Incredible String Band,2010,5.2,
13039,/reviews/albums/14149-i-see-the-sign/,Sam Amidon,I See the Sign,2010,8.1,
13040,/reviews/albums/14152-the-outsiders-are-back/,Kings Go Forth,The Outsiders Are Back,2010,7.8,
13041,/reviews/albums/14150-where-is-the-truth/,Mark Van Hoen,Where Is the Truth,2010,7.2,
13042,/reviews/albums/14127-righteous-fists-of-harmony/,Daedelus,Righteous Fists of Harmony,2010,5.3,
13043,/reviews/albums/14118-a-coming-of-age/,Lucky Soul,A Coming of Age,2010,6.4,
13044,/reviews/albums/14157-swim/,Caribou,Swim,2010,8.4,
13045,/reviews/albums/14137-it-all-falls-apart/,The Sight Below,It All Falls Apart,2010,7.2,
13046,/reviews/albums/14086-whb/,We Have Band,WHB,2010,3.7,
13047,/reviews/albums/14142-leftback/,Little Brother,LeftBack,2010,5.9,
13048,/reviews/albums/14123-la-la-land/,Plants and Animals,La La Land,2010,6.1,
13049,/reviews/albums/14141-city-of-daughters-thief-streethawk-a-seduction/,Destroyer,City of Daughters,2010,7.1,
13050,/reviews/albums/14133-sucker/,Harlan T. Bobo,Sucker,2010,7.6,
13051,/reviews/albums/14140-steal-your-face/,Mi Ami,Steal Your Face,2010,8.1,
13052,/reviews/albums/14139-initiate/,The Nels Cline Singers,Initiate,2010,7.2,
13053,/reviews/albums/14144-the-burrrprint-2/,Gucci Mane,The Burrprint (2),2010,6.4,
13054,/reviews/albums/14135-rough-travel-for-a-rare-thing/,Bill Callahan,Rough Travel for a Rare Thing,2010,8.3,
13055,/reviews/albums/14128-goodbye-falkenburg/,Race Horses,Goodbye Falkenburg,2010,8,
13056,/reviews/albums/14130-las-venus-resort-palace-hotel/,Cibelle,Las Vênus Resort Palace Hotel,2010,5,
